seq_score,mapped,occurence
51.7,1.0,1.0
51.71,0.0,1.0
51.71,1.0,3.0
51.72,0.0,1.0
51.72,1.0,1.0
51.73,1.0,1.0
51.74,0.0,2.0
51.74,1.0,1.0
51.75,0.0,1.0
51.75,1.0,5.0
51.76,0.0,1.0
51.76,1.0,1.0
51.77,1.0,2.0
51.78,0.0,1.0
51.78,1.0,4.0
51.79,1.0,1.0
51.8,1.0,3.0
51.81,1.0,3.0
51.82,1.0,2.0
51.83,1.0,2.0
51.84,1.0,2.0
51.85,0.0,2.0
51.85,1.0,3.0
51.86,1.0,2.0
51.87,1.0,1.0
51.88,1.0,2.0
51.89,0.0,1.0
51.89,1.0,1.0
51.9,1.0,3.0
51.92,1.0,1.0
51.93,0.0,1.0
51.93,1.0,2.0
51.94,1.0,3.0
51.95,0.0,2.0
51.95,1.0,2.0
51.96,1.0,2.0
51.97,1.0,2.0
51.98,1.0,4.0
51.99,1.0,3.0
52.0,0.0,2.0
52.0,1.0,1.0
52.01,1.0,2.0
52.02,1.0,1.0
52.03,0.0,1.0
52.04,0.0,1.0
52.04,1.0,7.0
52.05,0.0,1.0
52.05,1.0,1.0
52.07,0.0,1.0
52.07,1.0,2.0
52.08,1.0,4.0
52.09,1.0,1.0
52.1,1.0,1.0
52.11,0.0,2.0
52.12,0.0,1.0
52.12,1.0,2.0
52.13,1.0,1.0
52.14,0.0,2.0
52.14,1.0,1.0
52.15,0.0,3.0
52.15,1.0,1.0
52.16,1.0,3.0
52.17,0.0,3.0
52.17,1.0,3.0
52.18,1.0,2.0
52.2,0.0,1.0
52.2,1.0,3.0
52.21,1.0,1.0
52.22,1.0,2.0
52.24,0.0,1.0
52.24,1.0,2.0
52.25,0.0,2.0
52.25,1.0,1.0
52.26,0.0,1.0
52.26,1.0,6.0
52.27,1.0,1.0
52.28,0.0,1.0
52.28,1.0,2.0
52.29,0.0,1.0
52.3,1.0,3.0
52.31,1.0,5.0
52.32,0.0,2.0
52.33,1.0,2.0
52.34,0.0,2.0
52.34,1.0,2.0
52.35,1.0,4.0
52.36,1.0,7.0
52.38,0.0,1.0
52.38,1.0,2.0
52.39,0.0,2.0
52.39,1.0,2.0
52.4,0.0,2.0
52.4,1.0,2.0
52.41,0.0,1.0
52.41,1.0,1.0
52.42,0.0,2.0
52.42,1.0,2.0
52.43,0.0,2.0
52.43,1.0,1.0
52.44,0.0,2.0
52.44,1.0,2.0
52.45,0.0,1.0
52.45,1.0,1.0
52.46,1.0,1.0
52.47,0.0,1.0
52.48,0.0,1.0
52.48,1.0,1.0
52.49,0.0,1.0
52.49,1.0,1.0
52.5,1.0,1.0
52.51,1.0,1.0
52.52,0.0,1.0
52.52,1.0,2.0
52.53,0.0,1.0
52.53,1.0,2.0
52.54,0.0,1.0
52.54,1.0,2.0
52.55,1.0,1.0
52.56,1.0,1.0
52.57,1.0,4.0
52.58,1.0,4.0
52.59,1.0,1.0
52.6,0.0,1.0
52.6,1.0,3.0
52.61,1.0,2.0
52.62,1.0,2.0
52.63,1.0,3.0
52.64,1.0,1.0
52.65,0.0,2.0
52.65,1.0,1.0
52.66,1.0,3.0
52.67,0.0,1.0
52.67,1.0,3.0
52.69,0.0,2.0
52.69,1.0,4.0
52.7,0.0,1.0
52.7,1.0,2.0
52.71,0.0,1.0
52.71,1.0,1.0
52.72,1.0,1.0
52.73,0.0,2.0
52.73,1.0,4.0
52.74,1.0,2.0
52.75,1.0,3.0
52.76,0.0,2.0
52.76,1.0,1.0
52.77,1.0,2.0
52.78,1.0,2.0
52.79,1.0,2.0
52.8,0.0,2.0
52.8,1.0,4.0
52.81,1.0,4.0
52.83,0.0,1.0
52.83,1.0,5.0
52.84,1.0,1.0
52.85,0.0,1.0
52.85,1.0,1.0
52.86,1.0,2.0
52.87,0.0,1.0
52.87,1.0,2.0
52.88,0.0,1.0
52.89,0.0,1.0
52.89,1.0,2.0
52.9,1.0,4.0
52.91,1.0,1.0
52.92,0.0,4.0
52.94,1.0,1.0
52.95,0.0,1.0
52.95,1.0,2.0
52.96,0.0,1.0
52.96,1.0,2.0
52.97,0.0,1.0
52.97,1.0,4.0
52.98,1.0,1.0
52.99,1.0,3.0
53.0,0.0,1.0
53.0,1.0,1.0
53.01,0.0,1.0
53.01,1.0,2.0
53.02,0.0,2.0
53.02,1.0,1.0
53.03,1.0,3.0
53.04,0.0,1.0
53.04,1.0,2.0
53.05,1.0,3.0
53.08,0.0,1.0
53.1,1.0,3.0
53.11,0.0,2.0
53.11,1.0,2.0
53.12,0.0,1.0
53.12,1.0,1.0
53.13,1.0,6.0
53.15,0.0,2.0
53.15,1.0,2.0
53.16,0.0,1.0
53.16,1.0,3.0
53.17,0.0,1.0
53.17,1.0,1.0
53.18,0.0,1.0
53.18,1.0,3.0
53.19,1.0,2.0
53.2,0.0,1.0
53.2,1.0,5.0
53.21,0.0,1.0
53.22,1.0,1.0
53.23,1.0,2.0
53.24,1.0,2.0
53.25,1.0,1.0
53.26,0.0,2.0
53.26,1.0,3.0
53.27,1.0,4.0
53.28,0.0,1.0
53.28,1.0,3.0
53.29,1.0,2.0
53.31,1.0,3.0
53.32,0.0,1.0
53.32,1.0,2.0
53.33,1.0,4.0
53.34,1.0,3.0
53.35,0.0,1.0
53.35,1.0,4.0
53.36,0.0,1.0
53.36,1.0,2.0
53.37,0.0,2.0
53.38,0.0,2.0
53.38,1.0,4.0
53.39,0.0,1.0
53.39,1.0,5.0
53.4,1.0,3.0
53.41,0.0,3.0
53.41,1.0,4.0
53.42,0.0,1.0
53.42,1.0,4.0
53.43,1.0,3.0
53.44,1.0,3.0
53.45,0.0,2.0
53.46,0.0,1.0
53.47,1.0,1.0
53.48,1.0,3.0
53.49,1.0,2.0
53.51,1.0,2.0
53.52,0.0,1.0
53.52,1.0,5.0
53.53,1.0,3.0
53.55,0.0,1.0
53.55,1.0,3.0
53.56,1.0,4.0
53.57,1.0,2.0
53.58,1.0,6.0
53.59,0.0,1.0
53.59,1.0,4.0
53.6,0.0,1.0
53.6,1.0,2.0
53.61,0.0,2.0
53.61,1.0,2.0
53.62,1.0,3.0
53.63,0.0,1.0
53.63,1.0,2.0
53.64,1.0,3.0
53.65,1.0,6.0
53.66,1.0,6.0
53.67,0.0,1.0
53.67,1.0,3.0
53.68,0.0,1.0
53.68,1.0,4.0
53.69,0.0,1.0
53.69,1.0,4.0
53.7,0.0,1.0
53.7,1.0,3.0
53.71,0.0,1.0
53.71,1.0,3.0
53.72,1.0,1.0
53.73,1.0,1.0
53.74,1.0,1.0
53.75,1.0,6.0
53.76,1.0,1.0
53.77,0.0,2.0
53.77,1.0,5.0
53.78,1.0,4.0
53.79,0.0,1.0
53.79,1.0,4.0
53.8,0.0,1.0
53.8,1.0,1.0
53.81,1.0,1.0
53.82,0.0,1.0
53.83,0.0,1.0
53.83,1.0,2.0
53.84,1.0,2.0
53.85,1.0,4.0
53.86,0.0,1.0
53.86,1.0,5.0
53.87,1.0,3.0
53.88,0.0,2.0
53.88,1.0,2.0
53.9,1.0,2.0
53.91,0.0,1.0
53.91,1.0,2.0
53.92,0.0,1.0
53.92,1.0,1.0
53.93,1.0,1.0
53.94,1.0,3.0
