seq_score,mapped,occurence
59.32,0.0,1.0
59.33,1.0,1.0
59.35,0.0,1.0
59.35,1.0,1.0
59.37,0.0,1.0
59.38,0.0,1.0
59.39,0.0,1.0
59.4,1.0,1.0
59.41,1.0,1.0
59.47,0.0,1.0
59.49,0.0,2.0
59.5,1.0,1.0
59.56,0.0,1.0
59.57,0.0,2.0
59.58,0.0,1.0
59.59,0.0,1.0
59.6,1.0,1.0
59.61,0.0,1.0
59.63,0.0,1.0
59.63,1.0,2.0
59.64,0.0,3.0
59.65,0.0,1.0
59.66,0.0,1.0
59.67,1.0,1.0
59.74,0.0,1.0
59.77,0.0,1.0
59.78,1.0,1.0
59.79,0.0,1.0
59.8,0.0,1.0
59.8,1.0,1.0
59.82,1.0,1.0
59.83,1.0,1.0
59.84,1.0,1.0
59.85,0.0,2.0
59.87,0.0,1.0
59.88,0.0,1.0
59.88,1.0,1.0
59.93,0.0,1.0
59.94,0.0,1.0
59.95,0.0,2.0
59.96,1.0,1.0
59.99,0.0,1.0
59.99,1.0,1.0
60.0,0.0,2.0
60.01,1.0,1.0
60.04,0.0,1.0
60.04,1.0,2.0
60.06,0.0,1.0
60.1,0.0,3.0
60.13,0.0,1.0
60.15,0.0,1.0
60.15,1.0,1.0
60.18,1.0,1.0
60.19,1.0,1.0
60.22,0.0,1.0
60.22,1.0,1.0
60.25,1.0,1.0
60.26,1.0,1.0
60.28,0.0,1.0
60.29,0.0,2.0
60.3,1.0,1.0
60.32,0.0,1.0
60.35,0.0,1.0
60.36,0.0,1.0
60.36,1.0,1.0
60.37,0.0,1.0
60.37,1.0,1.0
60.38,0.0,2.0
60.39,0.0,1.0
60.39,1.0,1.0
60.42,0.0,1.0
60.43,1.0,2.0
60.47,1.0,1.0
60.49,0.0,2.0
60.49,1.0,1.0
60.5,0.0,1.0
60.51,0.0,2.0
60.52,0.0,3.0
60.53,0.0,2.0
60.53,1.0,1.0
60.56,0.0,1.0
60.56,1.0,3.0
60.58,0.0,1.0
60.64,1.0,1.0
60.66,1.0,1.0
60.67,1.0,1.0
60.71,0.0,1.0
60.72,0.0,2.0
60.75,0.0,1.0
60.76,1.0,1.0
60.77,0.0,1.0
60.78,0.0,1.0
60.8,0.0,1.0
60.81,1.0,1.0
60.82,0.0,2.0
60.83,0.0,1.0
60.86,0.0,1.0
60.87,0.0,1.0
60.88,0.0,1.0
60.89,1.0,1.0
60.9,0.0,1.0
60.91,1.0,2.0
60.92,0.0,1.0
60.93,1.0,1.0
60.94,1.0,1.0
60.95,0.0,1.0
60.96,0.0,2.0
60.97,0.0,1.0
60.98,0.0,1.0
60.99,0.0,1.0
61.01,0.0,1.0
61.02,0.0,2.0
61.04,0.0,1.0
61.05,0.0,1.0
61.05,1.0,2.0
61.06,1.0,1.0
61.08,0.0,1.0
61.09,0.0,1.0
61.1,0.0,1.0
61.12,1.0,2.0
61.15,0.0,3.0
61.17,1.0,1.0
61.18,0.0,1.0
61.18,1.0,1.0
61.19,0.0,1.0
61.19,1.0,1.0
61.2,0.0,1.0
61.21,0.0,2.0
61.21,1.0,1.0
61.24,0.0,1.0
61.26,1.0,1.0
61.27,0.0,5.0
61.28,0.0,2.0
61.29,0.0,2.0
61.3,0.0,1.0
61.31,1.0,1.0
61.32,0.0,2.0
61.33,1.0,1.0
61.35,0.0,1.0
61.36,0.0,1.0
61.38,0.0,2.0
61.4,0.0,1.0
61.41,0.0,1.0
61.42,0.0,1.0
61.43,0.0,1.0
61.43,1.0,2.0
61.44,0.0,2.0
61.46,0.0,1.0
61.47,0.0,1.0
61.48,0.0,1.0
61.48,1.0,2.0
61.51,0.0,1.0
61.52,0.0,2.0
61.53,0.0,1.0
61.54,0.0,1.0
61.55,1.0,1.0
61.57,0.0,1.0
61.58,0.0,1.0
61.6,0.0,4.0
61.61,0.0,2.0
61.62,0.0,3.0
61.64,0.0,2.0
61.65,0.0,2.0
61.67,0.0,1.0
61.68,0.0,1.0
61.68,1.0,1.0
61.69,0.0,2.0
61.71,0.0,1.0
61.72,0.0,1.0
61.72,1.0,2.0
61.73,0.0,2.0
61.75,0.0,1.0
61.76,0.0,1.0
61.76,1.0,1.0
61.77,0.0,1.0
61.78,0.0,1.0
61.79,0.0,3.0
61.8,1.0,1.0
61.81,1.0,1.0
61.83,0.0,1.0
61.84,0.0,1.0
61.84,1.0,1.0
61.88,0.0,1.0
61.89,0.0,1.0
61.89,1.0,1.0
61.9,0.0,2.0
61.91,0.0,1.0
61.93,0.0,1.0
61.93,1.0,1.0
61.94,1.0,1.0
61.95,0.0,1.0
61.96,1.0,1.0
61.97,1.0,1.0
61.98,0.0,2.0
61.99,0.0,1.0
62.0,1.0,1.0
62.02,0.0,3.0
62.02,1.0,2.0
62.03,1.0,1.0
62.05,0.0,1.0
62.05,1.0,1.0
62.06,0.0,2.0
62.07,0.0,1.0
62.07,1.0,1.0
62.08,0.0,1.0
62.09,0.0,1.0
62.1,0.0,1.0
62.12,1.0,1.0
62.13,1.0,1.0
62.14,0.0,2.0
62.14,1.0,1.0
62.15,1.0,1.0
62.16,0.0,2.0
62.16,1.0,1.0
62.17,0.0,3.0
62.18,1.0,2.0
62.19,0.0,1.0
62.2,0.0,3.0
62.21,0.0,1.0
62.21,1.0,2.0
62.22,0.0,3.0
62.23,0.0,1.0
62.23,1.0,1.0
62.25,0.0,2.0
62.26,0.0,2.0
62.26,1.0,1.0
62.28,0.0,3.0
62.29,0.0,2.0
62.3,0.0,1.0
62.3,1.0,1.0
62.31,0.0,3.0
62.32,0.0,1.0
62.32,1.0,1.0
62.33,0.0,1.0
62.33,1.0,1.0
62.34,0.0,3.0
62.36,0.0,1.0
62.36,1.0,3.0
62.38,1.0,1.0
62.39,0.0,1.0
62.4,0.0,2.0
62.4,1.0,2.0
62.41,0.0,3.0
62.42,0.0,4.0
62.42,1.0,1.0
62.43,1.0,1.0
62.45,1.0,1.0
62.49,0.0,1.0
62.49,1.0,1.0
62.5,0.0,2.0
62.51,0.0,1.0
62.52,0.0,5.0
62.53,0.0,4.0
62.53,1.0,1.0
62.54,0.0,1.0
62.55,1.0,2.0
62.56,0.0,2.0
62.56,1.0,1.0
62.57,0.0,3.0
62.57,1.0,1.0
62.58,0.0,1.0
62.59,0.0,2.0
62.6,0.0,3.0
62.6,1.0,1.0
62.62,0.0,1.0
62.63,0.0,2.0
62.63,1.0,1.0
62.64,0.0,2.0
62.65,0.0,3.0
62.65,1.0,2.0
62.68,0.0,1.0
62.68,1.0,2.0
62.69,0.0,3.0
62.7,0.0,1.0
62.73,0.0,1.0
62.75,0.0,2.0
62.77,0.0,2.0
62.77,1.0,1.0
62.78,0.0,2.0
62.79,0.0,1.0
62.8,0.0,2.0
62.8,1.0,1.0
62.81,0.0,1.0
62.81,1.0,2.0
62.82,0.0,2.0
62.83,0.0,1.0
62.84,0.0,2.0
62.86,0.0,2.0
62.89,0.0,1.0
62.9,1.0,2.0
62.91,0.0,2.0
62.92,0.0,1.0
62.92,1.0,1.0
62.93,0.0,1.0
62.94,0.0,2.0
62.94,1.0,1.0
62.95,0.0,1.0
62.96,0.0,1.0
62.96,1.0,1.0
62.97,0.0,1.0
62.98,0.0,1.0
62.98,1.0,1.0
62.99,0.0,3.0
63.0,0.0,2.0
63.01,0.0,1.0
63.01,1.0,1.0
63.03,0.0,1.0
63.03,1.0,1.0
63.06,0.0,3.0
63.07,0.0,1.0
63.08,0.0,1.0
63.09,0.0,3.0
63.09,1.0,2.0
63.1,1.0,1.0
63.11,0.0,1.0
63.11,1.0,1.0
63.12,0.0,4.0
63.13,0.0,1.0
63.14,0.0,3.0
63.15,0.0,3.0
63.16,0.0,1.0
63.16,1.0,1.0
63.17,1.0,1.0
63.18,0.0,1.0
63.19,1.0,2.0
63.2,0.0,5.0
63.2,1.0,1.0
63.21,0.0,2.0
63.22,0.0,1.0
63.23,0.0,1.0
63.23,1.0,1.0
63.24,0.0,1.0
63.25,0.0,1.0
63.25,1.0,2.0
63.26,0.0,2.0
63.26,1.0,2.0
63.27,0.0,1.0
63.27,1.0,1.0
63.28,0.0,2.0
63.28,1.0,1.0
63.29,0.0,1.0
63.3,0.0,1.0
63.3,1.0,1.0
63.31,0.0,1.0
63.31,1.0,2.0
63.33,0.0,2.0
63.34,0.0,2.0
63.34,1.0,1.0
63.35,0.0,1.0
63.36,0.0,1.0
63.38,0.0,2.0
63.39,0.0,1.0
63.41,0.0,1.0
63.41,1.0,1.0
63.42,0.0,2.0
63.43,0.0,1.0
63.45,0.0,1.0
63.45,1.0,1.0
63.46,0.0,1.0
63.46,1.0,1.0
63.47,0.0,1.0
63.48,0.0,1.0
63.49,0.0,2.0
63.51,0.0,3.0
63.52,0.0,1.0
63.52,1.0,1.0
63.53,0.0,2.0
63.53,1.0,2.0
63.54,1.0,1.0
63.55,0.0,1.0
63.55,1.0,1.0
63.57,0.0,2.0
63.58,0.0,4.0
63.6,0.0,3.0
63.61,0.0,3.0
63.62,0.0,1.0
63.65,0.0,2.0
63.69,0.0,3.0
63.7,0.0,2.0
63.71,0.0,2.0
63.72,0.0,1.0
63.74,0.0,1.0
63.75,0.0,1.0
63.75,1.0,1.0
63.76,0.0,1.0
63.76,1.0,2.0
63.77,0.0,1.0
63.78,0.0,1.0
63.8,0.0,2.0
63.8,1.0,2.0
63.81,1.0,2.0
63.82,0.0,1.0
63.83,0.0,2.0
63.84,0.0,3.0
63.85,0.0,1.0
63.86,1.0,1.0
63.87,0.0,2.0
63.88,0.0,2.0
63.89,0.0,1.0
63.9,0.0,1.0
63.91,1.0,1.0
63.92,0.0,1.0
63.93,0.0,4.0
63.94,0.0,2.0
63.94,1.0,1.0
63.95,0.0,1.0
63.96,0.0,1.0
63.96,1.0,1.0
63.97,1.0,1.0
63.98,0.0,2.0
63.98,1.0,1.0
63.99,0.0,3.0
63.99,1.0,1.0
64.0,0.0,2.0
64.0,1.0,1.0
64.01,0.0,1.0
64.02,0.0,1.0
64.02,1.0,1.0
64.04,0.0,4.0
64.06,0.0,2.0
64.07,0.0,3.0
64.08,0.0,4.0
64.09,0.0,5.0
64.1,0.0,3.0
64.13,0.0,2.0
64.14,0.0,4.0
64.15,0.0,1.0
64.16,0.0,2.0
64.16,1.0,1.0
64.18,1.0,1.0
64.19,1.0,3.0
64.2,1.0,1.0
64.21,0.0,2.0
64.22,1.0,2.0
64.23,0.0,2.0
64.23,1.0,1.0
64.24,0.0,2.0
64.25,0.0,2.0
64.27,0.0,1.0
64.28,0.0,1.0
64.29,0.0,1.0
64.31,0.0,1.0
64.31,1.0,2.0
64.32,0.0,2.0
64.33,0.0,1.0
64.35,0.0,1.0
64.36,0.0,4.0
64.37,0.0,2.0
64.39,0.0,3.0
64.4,0.0,1.0
64.41,0.0,1.0
64.42,0.0,2.0
64.43,0.0,2.0
64.43,1.0,1.0
64.44,0.0,1.0
64.45,0.0,2.0
64.46,0.0,1.0
64.47,1.0,1.0
64.48,0.0,2.0
64.49,0.0,1.0
64.49,1.0,2.0
64.5,0.0,2.0
64.52,0.0,2.0
64.52,1.0,1.0
64.55,0.0,2.0
64.56,1.0,1.0
64.57,1.0,1.0
64.58,0.0,4.0
64.59,0.0,1.0
64.6,0.0,2.0
64.61,0.0,3.0
64.61,1.0,1.0
64.62,0.0,3.0
64.62,1.0,2.0
64.63,0.0,2.0
64.64,0.0,4.0
64.67,0.0,1.0
64.68,0.0,1.0
64.69,0.0,2.0
64.69,1.0,3.0
64.7,0.0,5.0
64.7,1.0,2.0
64.71,0.0,3.0
64.71,1.0,1.0
64.72,0.0,3.0
64.73,1.0,1.0
64.75,0.0,2.0
64.76,1.0,3.0
64.77,0.0,1.0
64.78,0.0,1.0
64.79,0.0,4.0
64.8,0.0,1.0
64.8,1.0,1.0
64.81,0.0,1.0
64.81,1.0,2.0
64.82,0.0,2.0
64.82,1.0,1.0
64.83,0.0,1.0
64.84,0.0,2.0
64.85,0.0,2.0
64.86,0.0,2.0
64.87,0.0,3.0
64.88,0.0,1.0
64.88,1.0,2.0
64.9,0.0,4.0
64.91,0.0,1.0
64.91,1.0,2.0
64.92,0.0,1.0
64.93,1.0,1.0
64.94,0.0,3.0
64.94,1.0,1.0
64.95,0.0,1.0
64.97,1.0,2.0
64.98,0.0,2.0
64.98,1.0,1.0
65.01,0.0,1.0
65.03,1.0,2.0
65.04,0.0,3.0
65.05,1.0,1.0
65.06,0.0,3.0
65.07,0.0,2.0
65.07,1.0,1.0
65.09,0.0,2.0
65.1,1.0,1.0
65.11,1.0,1.0
65.12,0.0,2.0
65.13,0.0,1.0
65.13,1.0,1.0
65.14,0.0,2.0
65.15,1.0,3.0
65.16,0.0,2.0
65.16,1.0,3.0
65.17,0.0,1.0
65.18,0.0,1.0
