GC_content,mapped,occurence
37.55,0.0,1.0
37.55,1.0,1.0
37.56,0.0,3.0
37.57,0.0,6.0
37.58,0.0,4.0
37.59,0.0,1.0
37.62,0.0,2.0
37.63,0.0,4.0
37.65,0.0,5.0
37.65,1.0,1.0
37.67,0.0,2.0
37.68,0.0,1.0
37.69,0.0,1.0
37.7,0.0,1.0
37.71,0.0,1.0
37.72,0.0,3.0
37.73,0.0,1.0
37.77,0.0,50.0
37.79,0.0,1.0
37.8,0.0,3.0
37.8,1.0,5.0
37.81,0.0,2.0
37.83,0.0,2.0
37.85,0.0,2.0
37.86,0.0,1.0
37.86,1.0,1.0
37.87,0.0,6.0
37.89,0.0,2.0
37.89,1.0,1.0
37.9,0.0,2.0
37.9,1.0,3.0
37.92,0.0,2.0
37.92,1.0,2.0
37.93,0.0,3.0
37.94,0.0,3.0
37.95,0.0,5.0
37.96,0.0,1.0
37.96,1.0,6.0
37.97,0.0,5.0
37.98,0.0,1.0
37.99,0.0,1.0
37.99,1.0,1.0
38.0,0.0,1.0
38.01,0.0,3.0
38.02,0.0,1.0
38.02,1.0,1.0
38.04,0.0,2.0
38.06,1.0,6.0
38.07,0.0,1.0
38.08,1.0,1.0
38.09,0.0,1.0
38.1,0.0,36.0
38.12,0.0,3.0
38.13,1.0,1.0
38.15,1.0,1.0
38.17,0.0,2.0
38.18,0.0,5.0
38.2,0.0,2.0
38.21,0.0,1.0
38.21,1.0,4.0
38.22,0.0,2.0
38.24,0.0,5.0
38.27,0.0,2.0
38.27,1.0,3.0
38.28,0.0,2.0
38.29,0.0,2.0
38.3,0.0,1.0
38.31,0.0,2.0
38.32,0.0,3.0
38.33,0.0,1.0
38.34,1.0,1.0
38.35,0.0,1.0
38.36,0.0,2.0
38.37,0.0,4.0
38.37,1.0,7.0
38.39,0.0,1.0
38.4,0.0,1.0
38.4,1.0,3.0
38.41,0.0,3.0
38.42,0.0,2.0
38.43,0.0,1.0
38.43,1.0,4.0
38.46,0.0,11.0
38.46,1.0,1.0
38.49,0.0,1.0
38.49,1.0,2.0
38.5,0.0,2.0
38.51,0.0,2.0
38.52,0.0,1.0
38.52,1.0,6.0
38.53,0.0,1.0
38.54,0.0,2.0
38.55,0.0,14.0
38.58,0.0,2.0
38.59,1.0,4.0
38.6,0.0,1.0
38.6,1.0,1.0
38.61,0.0,3.0
38.62,0.0,1.0
38.62,1.0,1.0
38.63,0.0,1.0
38.64,0.0,6.0
38.64,1.0,1.0
38.65,0.0,5.0
38.66,0.0,3.0
38.68,0.0,1.0
38.68,1.0,9.0
38.69,0.0,27.0
38.71,0.0,3.0
38.72,1.0,1.0
38.73,0.0,2.0
38.73,1.0,1.0
38.75,1.0,1.0
38.76,0.0,5.0
38.78,0.0,2.0
38.78,1.0,1.0
38.79,0.0,125.0
