Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
bf878e55-b6c1-4a25-a15e-09bf435b3be9	277	48.01	11.48	60
4c4603e0-9cf2-4ae9-b99e-19019693990a	277	48.38	7.96	60
bdf0adca-e381-4525-8cfe-6c80713a141b	397	51.13	9.74	23
5cd54c5f-df26-437b-bd07-4cf89144c07b	265	49.43	9.12	60
92519849-114c-4ca1-a1a8-83e0a1c2877d	276	48.55	10.30	60
c0558d4a-efdc-44d0-87d6-add5385d234a	247	51.01	12.15	60
0383670b-5031-491e-ae33-d9a1eb23eb55	290	47.59	7.60	22
913f7ad7-041a-4f8f-ac8d-a6a777256a10	279	46.24	9.78	51
341d7216-d0f5-42a5-8977-95c3ea95a867	311	48.87	12.01	60
357246d7-37ff-4cf0-8594-89d3a02d6efb	325	49.54	7.46	60
3024573c-755f-40cf-b893-85142ba46f96	565	48.67	4.84	60
1aa3a8d5-79ab-4e6a-b62b-448537407c40	256	49.61	5.38	60
c0c10def-423e-44d9-aa22-b20c69ff7882	237	45.57	8.03	15
5fe57a08-1e40-40ec-bc5a-e7ec45ea5f85	252	45.63	11.53	27
b2a1c838-310d-49f8-896f-6dd5d2da2f8b	1004	47.01	10.89	46
baaa6e62-90cf-42c1-a053-914c20e9611c	243	46.91	14.35	26
78b45136-a680-4b57-a01e-5a64b18c44f1	226	48.23	7.42	15
70b28ad5-fd2c-4306-9176-91887ab05f83	467	51.39	17.02	26
11885f97-775b-49f6-9ae3-0dd9db95bcc9	206	45.15	6.82	46
05f69291-6b88-492f-88c7-68033c49bd19	376	50.00	9.02	27
6c90c14d-a916-4a48-8fb1-1524a5675aa7	151	45.03	10.54	23
6fb96c2b-bad6-41ae-918f-e6ff2052baf9	272	45.96	10.00	22
8dbe9c99-3920-4988-8968-6125cfe44416	161	53.42	6.12	0
d1bf2035-6abc-4a2c-a3a8-7beb403898bf	161	53.42	10.02	0
c8a7cdbd-372e-4b83-8980-96da41281e59	406	46.06	10.66	0
244fe1f2-07b9-43e4-9fce-f668d9b3d1c0	482	49.79	5.64	0
4b25bc00-e4c2-4047-9377-980526e88abf	353	51.56	3.86	0
b7811e61-cfb4-4918-8a3b-41bf91fd35b6	461	49.24	6.40	0
855b16c3-2303-4354-9205-55b914b056c4	714	48.88	7.45	0
feadaf91-ce2f-4c60-adac-1f09e5fe7a0c	1177	52.25	10.42	0
ad6e5db7-fd73-462c-8fa9-7f96577d5583	459	49.89	3.02	0
fccff82c-eef3-420f-849c-34f78eb1a8af	311	43.41	7.62	0
b93c683d-1300-4758-b198-74c5b8119ffc	419	44.63	8.94	0
