seq_score,mapped,occurence
65.15,0.0,3.0
65.15,1.0,3.0
65.16,0.0,4.0
65.17,0.0,1.0
65.18,0.0,2.0
65.18,1.0,2.0
65.19,0.0,2.0
65.19,1.0,3.0
65.2,0.0,2.0
65.2,1.0,1.0
65.21,0.0,3.0
65.21,1.0,1.0
65.22,0.0,4.0
65.22,1.0,1.0
65.23,1.0,1.0
65.24,0.0,1.0
65.24,1.0,2.0
65.25,0.0,2.0
65.26,1.0,1.0
65.27,0.0,1.0
65.27,1.0,2.0
65.29,0.0,1.0
65.29,1.0,1.0
65.3,0.0,1.0
65.3,1.0,1.0
65.31,0.0,3.0
65.31,1.0,1.0
65.32,0.0,5.0
65.33,0.0,2.0
65.33,1.0,2.0
65.34,0.0,5.0
65.35,0.0,3.0
65.35,1.0,2.0
65.37,0.0,2.0
65.38,0.0,3.0
65.39,0.0,1.0
65.39,1.0,1.0
65.4,1.0,1.0
65.41,0.0,3.0
65.41,1.0,1.0
65.42,0.0,3.0
65.42,1.0,2.0
65.43,1.0,1.0
65.44,0.0,4.0
65.44,1.0,2.0
65.45,0.0,2.0
65.45,1.0,1.0
65.46,0.0,3.0
65.46,1.0,1.0
65.47,0.0,3.0
65.47,1.0,1.0
65.48,1.0,2.0
65.49,0.0,2.0
65.49,1.0,1.0
65.5,0.0,1.0
65.5,1.0,1.0
65.51,0.0,2.0
65.52,0.0,3.0
65.52,1.0,1.0
65.53,0.0,1.0
65.53,1.0,1.0
65.54,0.0,1.0
65.54,1.0,1.0
65.55,0.0,3.0
65.55,1.0,1.0
65.56,0.0,2.0
65.56,1.0,1.0
65.57,1.0,3.0
65.58,0.0,1.0
65.58,1.0,5.0
65.59,0.0,1.0
65.6,1.0,3.0
65.61,0.0,1.0
65.61,1.0,2.0
65.62,0.0,1.0
65.63,0.0,1.0
65.63,1.0,2.0
65.64,0.0,3.0
65.65,0.0,3.0
65.65,1.0,1.0
