seq_score,mapped,occurence
59.29,0.0,1.0
59.29,1.0,1.0
59.31,1.0,3.0
59.32,1.0,1.0
59.33,1.0,1.0
59.34,1.0,1.0
59.35,0.0,1.0
59.35,1.0,1.0
59.36,1.0,2.0
59.37,1.0,2.0
59.38,1.0,3.0
59.4,1.0,1.0
59.42,0.0,2.0
59.42,1.0,2.0
59.43,1.0,1.0
59.44,1.0,1.0
59.45,1.0,2.0
59.46,1.0,1.0
59.47,1.0,2.0
59.48,1.0,4.0
59.49,1.0,1.0
59.51,0.0,1.0
59.51,1.0,2.0
59.52,1.0,2.0
59.53,1.0,1.0
59.54,1.0,2.0
59.56,1.0,1.0
59.58,1.0,4.0
59.59,1.0,2.0
59.6,1.0,1.0
59.61,0.0,1.0
59.61,1.0,2.0
59.62,1.0,1.0
59.63,1.0,1.0
59.65,1.0,2.0
59.66,1.0,1.0
59.68,1.0,1.0
59.7,1.0,1.0
59.71,1.0,1.0
59.73,1.0,2.0
59.75,1.0,2.0
59.78,0.0,1.0
59.79,1.0,2.0
59.8,1.0,1.0
59.82,1.0,1.0
59.83,1.0,1.0
59.84,1.0,2.0
59.85,1.0,1.0
59.86,1.0,2.0
59.89,1.0,1.0
59.91,1.0,1.0
59.93,1.0,1.0
59.94,1.0,2.0
59.95,1.0,4.0
59.97,1.0,3.0
60.0,1.0,2.0
60.01,1.0,1.0
60.03,1.0,1.0
60.04,1.0,2.0
60.05,1.0,1.0
60.06,1.0,1.0
60.07,1.0,3.0
60.08,1.0,2.0
60.1,1.0,5.0
60.11,1.0,2.0
60.12,1.0,1.0
60.13,1.0,1.0
60.14,1.0,2.0
60.15,1.0,2.0
60.16,0.0,1.0
60.16,1.0,1.0
60.17,1.0,3.0
60.18,1.0,5.0
60.21,1.0,2.0
60.22,1.0,2.0
60.23,1.0,3.0
60.25,1.0,2.0
60.26,1.0,1.0
60.27,0.0,1.0
60.28,1.0,1.0
60.29,1.0,3.0
60.3,1.0,2.0
60.31,1.0,5.0
60.32,1.0,1.0
60.33,1.0,1.0
60.34,1.0,3.0
60.35,1.0,2.0
60.36,1.0,1.0
60.37,0.0,1.0
60.37,1.0,1.0
60.38,1.0,3.0
60.39,1.0,1.0
60.41,0.0,1.0
60.41,1.0,2.0
60.42,1.0,1.0
60.43,1.0,1.0
60.44,1.0,3.0
60.45,1.0,1.0
60.46,1.0,3.0
60.47,0.0,1.0
60.47,1.0,1.0
60.48,1.0,1.0
60.49,1.0,1.0
60.5,1.0,1.0
60.51,0.0,1.0
60.51,1.0,2.0
60.52,1.0,2.0
60.53,1.0,4.0
60.55,1.0,2.0
60.56,1.0,3.0
60.57,0.0,1.0
60.58,1.0,4.0
60.59,1.0,3.0
60.6,1.0,2.0
60.61,1.0,3.0
60.62,1.0,1.0
60.64,1.0,3.0
60.65,1.0,1.0
60.66,1.0,2.0
60.67,1.0,3.0
60.68,1.0,2.0
60.69,1.0,3.0
60.7,1.0,2.0
60.71,0.0,1.0
60.71,1.0,2.0
60.72,1.0,1.0
60.73,1.0,2.0
60.75,1.0,1.0
60.76,1.0,3.0
60.77,1.0,1.0
60.78,1.0,1.0
60.79,1.0,4.0
60.8,1.0,2.0
60.81,0.0,1.0
60.81,1.0,1.0
60.82,1.0,1.0
60.83,1.0,4.0
60.84,1.0,2.0
60.85,0.0,1.0
60.85,1.0,3.0
60.88,0.0,1.0
60.89,1.0,4.0
60.91,1.0,1.0
60.92,1.0,3.0
60.93,0.0,1.0
60.94,1.0,4.0
60.95,1.0,1.0
60.96,1.0,2.0
60.97,1.0,2.0
60.98,0.0,1.0
60.98,1.0,2.0
60.99,1.0,2.0
61.01,0.0,1.0
61.01,1.0,4.0
61.02,1.0,1.0
61.05,1.0,7.0
61.06,1.0,4.0
61.07,1.0,5.0
61.08,1.0,4.0
61.09,1.0,2.0
61.1,0.0,1.0
61.1,1.0,2.0
61.12,1.0,2.0
61.13,1.0,1.0
61.14,1.0,6.0
61.15,1.0,1.0
61.16,1.0,1.0
61.18,1.0,1.0
61.19,1.0,1.0
61.2,1.0,4.0
61.21,1.0,2.0
61.22,1.0,5.0
61.24,1.0,2.0
61.25,1.0,4.0
61.26,1.0,1.0
61.27,1.0,2.0
61.28,0.0,1.0
61.28,1.0,3.0
61.29,1.0,2.0
61.3,1.0,3.0
61.31,1.0,2.0
61.32,1.0,4.0
61.33,1.0,2.0
61.34,1.0,1.0
61.35,1.0,2.0
61.36,0.0,1.0
61.36,1.0,3.0
61.37,1.0,1.0
61.38,1.0,2.0
61.39,1.0,1.0
61.4,1.0,3.0
61.41,1.0,4.0
61.43,0.0,1.0
61.44,1.0,2.0
61.45,1.0,1.0
61.46,1.0,3.0
61.47,0.0,1.0
61.47,1.0,3.0
61.48,0.0,1.0
61.48,1.0,2.0
61.49,1.0,1.0
61.5,1.0,1.0
61.51,1.0,3.0
61.52,1.0,6.0
61.53,1.0,3.0
61.54,1.0,4.0
61.55,1.0,5.0
61.57,1.0,3.0
61.58,1.0,4.0
61.59,1.0,5.0
61.6,1.0,1.0
61.61,1.0,5.0
61.63,1.0,3.0
61.64,1.0,2.0
61.65,1.0,1.0
61.66,1.0,4.0
61.67,1.0,2.0
61.68,1.0,4.0
61.69,1.0,3.0
61.7,1.0,2.0
61.71,1.0,2.0
61.72,0.0,1.0
61.72,1.0,3.0
61.73,1.0,2.0
61.74,1.0,5.0
61.75,1.0,5.0
61.76,1.0,7.0
61.77,1.0,1.0
61.78,1.0,4.0
61.79,1.0,3.0
61.8,1.0,2.0
61.81,1.0,1.0
61.83,0.0,1.0
61.83,1.0,3.0
61.84,1.0,5.0
61.85,1.0,1.0
61.86,1.0,6.0
61.87,1.0,2.0
61.88,1.0,1.0
61.89,0.0,1.0
61.89,1.0,2.0
61.9,1.0,1.0
61.91,1.0,5.0
61.92,1.0,4.0
61.93,0.0,1.0
61.93,1.0,1.0
61.94,1.0,7.0
61.95,0.0,1.0
61.95,1.0,1.0
