Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
cd162cfc-bc81-4053-9e00-08abe2ad8416	443	48.98	17.79	60
8f0a4ca4-355b-412f-af46-f441461355ba	492	46.34	11.51	60
fdd06551-5a84-445f-b65c-85479130dc86	114	49.12	7.36	59
2b31a9f3-bc8e-4eef-9ffb-95fa161c8ce5	424	47.88	12.56	60
112f0c3c-5a33-4a0c-bfcf-56f0f5f9def9	1079	50.70	9.93	60
409d1852-028a-4c30-b27b-be506b901874	579	47.32	11.30	60
e61a63bf-7fe7-4f7b-b512-9095813e6821	343	46.94	12.97	60
d130c0e3-f28c-4005-a528-3bb670170737	536	49.44	11.85	60
75db3bbe-ed72-483c-b60e-e035d88b767c	122	48.36	12.69	60
2625266a-87cf-4cad-9ff8-2025aab3c11e	537	47.49	11.42	60
38bd1759-c910-47f4-a440-de2a79424191	766	45.43	5.81	60
1ea955ff-9ce9-47b3-b80f-77084efaf180	597	45.06	18.17	60
23d0f81f-72d2-4793-90ca-e23b14076447	773	43.98	11.62	60
abb53622-3e27-4fcb-8c59-e584db41f211	118	47.46	18.63	60
1d2f2cc7-13f4-4ea9-ade5-525e6dfdc68f	116	46.55	10.95	60
ab48089f-206d-4650-9087-4af0184a4070	631	47.39	15.00	60
27c53449-2aea-4148-bb92-c23f9d30a73f	910	45.60	15.11	60
c887354a-00fc-4de7-8050-02969df7f938	289	47.40	7.39	60
66c16909-0fe5-4564-b332-a870bd2e44b1	115	46.96	6.40	60
7d78f1b6-479e-48f6-af60-ce38914960ad	1035	42.90	12.14	60
dda4cba8-d4b5-4fd2-82c7-f54887a66b7f	113	47.79	19.52	60
62c55d78-0d38-4100-859f-5a3e321d17d2	697	44.76	7.75	60
702febae-9adf-471c-92c1-79d8445c81f6	49	40.82	1.88	6
8dc40a41-ec4b-4a7e-ae27-76016397623b	278	46.76	11.47	60
2d33e5d6-16b8-45e2-925b-a527abc77ba8	113	46.90	6.96	60
45d204a5-993d-48c5-8b5d-7b3a0d2f5360	111	47.75	6.11	60
5fa632d9-96d5-493c-90fc-5979d4ca2672	882	42.52	10.86	60
40d3e426-d2d5-453c-849e-b6e9f39f5cb2	113	47.79	11.31	60
ee0362df-3949-41ed-a215-f812143cb1c2	112	47.32	12.88	60
62971b23-77a7-4494-aae4-df7c1fe305f6	1181	43.95	12.47	60
0fd4e5db-faa6-4c30-8ae6-e119d54b6f17	757	46.10	8.87	60
5fe064e4-3a57-46f5-adab-3e9e61c5b7bf	577	46.27	9.74	60
e92819c4-3888-4004-a67b-2e862a266ccb	113	46.90	11.22	60
2aa4209b-9236-4bd2-9d26-dd90c0941d5a	505	45.94	17.16	60
3204c2f1-ede7-40c1-ac4a-0ea1d60c8efc	177	46.33	15.86	60
8091aeb2-f411-4232-b4ca-b25f714a9cef	413	46.73	7.92	60
437d6ddb-f21c-49e0-927a-a554d0636293	115	47.83	8.80	60
67264cd6-c4d9-461a-b004-5709bc6fa32b	286	47.90	10.28	60
c596ba92-08d2-4f52-ad32-f84e73257cbb	281	48.04	9.61	60
8456ab5f-5b68-4cf1-824b-8298e8d5fb8a	119	47.90	11.18	60
058905a9-19bd-489c-be2c-1ab3c17e5260	113	46.90	18.95	60
b976ffad-2b3e-4b47-8d03-3af7aed86743	704	47.73	11.27	60
ca80f480-3b95-4a0e-ad6d-9b7955e9ce34	842	44.06	10.95	60
f8fb9970-f9d1-4aba-9489-61f383efeaf3	122	47.54	7.59	60
871fa936-32f7-4037-8326-3532054e551c	278	48.20	11.71	60
a15341db-e936-4449-955b-f4fd39c81a1a	403	48.64	10.67	60
6459da53-dae1-45b4-bd6b-90c2ff8fbbd5	638	46.08	6.22	60
87f25ed3-c521-431a-9fb4-0d607b9a9882	582	49.31	16.83	60
11c6758a-d2b1-4326-aca9-3762ffd0f8b2	287	47.04	12.13	60
f19fd37f-9856-472b-a079-0ff09cdea14c	49	40.82	7.02	6
ca8c84fb-9377-4060-b675-414b99b3b01c	875	49.60	13.71	60
880ea2d6-2123-43dd-b5b3-0c96a13a76ff	578	46.71	11.98	60
cd0dc5c1-dfda-4176-80d3-d123be244c0a	640	46.09	14.97	60
507be339-5a7b-4a5a-b85e-a99756b63647	438	49.09	10.63	60
bbf87c1f-530c-49af-b7d8-116a86e6aecf	397	47.86	13.19	60
555566fe-6938-40f5-9d4c-a7a8756808d2	596	45.97	8.47	60
74519502-a697-4a9e-8cd4-6f37e3bc75d5	343	45.77	5.79	59
d01b5774-6dad-4b01-ac2a-3ac7c4ba1111	115	46.09	23.77	60
0313ce37-92c1-41ad-ad3c-8e4107fe6fac	310	47.10	14.47	60
b10e8115-f4aa-4c23-a456-38187d0f4df0	709	45.56	14.52	60
de8902ce-ca1f-4b47-8e5e-9f93a761ae2a	1120	47.41	12.12	60
65e2db37-7fd2-4dfc-b96b-b028fd80b301	181	47.51	11.01	60
6d78d9c3-ab41-48eb-bb57-694b9758a9c0	173	46.24	11.28	60
e62b71d2-ad4a-4385-98e7-72250815d068	627	48.01	9.18	60
a58de1a0-d536-414a-81ba-989b02c2d96d	115	47.83	11.37	60
32ee3676-a96a-4f1b-96a1-9a34a0439503	113	46.90	14.24	60
6d60b872-af7d-471c-b4fa-d4bb6d329e74	115	46.96	5.69	60
da46c58e-558b-4642-b714-56fb3a827ab0	718	48.61	12.10	60
8a9c58ce-1edb-4dab-9fcf-6168d15504e0	113	46.90	9.56	60
f3643466-16bb-4aea-8e3a-0838c154ebc0	111	46.85	21.86	60
b91c01c2-6b6e-4ad8-8dae-2594c2ff1068	111	46.85	12.67	60
6e765c1e-dc80-448c-b02d-e640cf1c4bd0	437	46.68	9.87	60
283ea376-32f2-4f3f-a78f-25d504cc2377	586	47.95	12.04	60
a16aae27-24a2-4392-83fc-2e826e2ae3af	178	46.07	10.02	60
d3860197-1887-4db0-9d12-e4f726ee4f28	112	47.32	6.49	60
2b614267-1c89-4e92-a758-06f3e710c37a	278	48.56	8.17	60
052f0af1-85fa-41d4-8cd6-3c6282dd0063	1031	42.48	11.71	60
8513444d-7d8e-4370-b6ae-30cbab4f63bd	544	52.57	11.35	60
4cb5e243-948b-44a9-8345-baab6da9f740	301	47.51	12.25	60
