read_length,occurence
150,1
153,1
157,1
161,1
163,1
164,1
176,1
179,1
183,1
184,1
186,1
201,2
202,1
210,1
215,1
222,1
226,1
228,1
247,1
259,1
261,1
266,1
282,1
283,2
288,2
296,1
356,1
360,1
383,1
384,1
389,1
394,1
458,1
483,1
529,1
560,1
633,1
682,1
690,1
721,1
752,1
771,1
794,1
797,1
929,1
1149,1
1167,1
1199,1

