seq_score,mapped,occurence
57.81,0.0,1.0
57.87,1.0,1.0
57.89,0.0,1.0
57.9,0.0,1.0
57.91,0.0,1.0
57.91,1.0,1.0
57.92,1.0,3.0
57.96,1.0,2.0
57.98,1.0,1.0
58.02,1.0,1.0
58.03,1.0,1.0
58.04,1.0,1.0
58.05,1.0,2.0
58.1,1.0,1.0
58.11,1.0,1.0
58.13,0.0,1.0
58.15,0.0,1.0
58.18,1.0,1.0
58.2,1.0,1.0
58.3,1.0,1.0
58.36,1.0,1.0
58.46,1.0,1.0
58.47,0.0,1.0
58.49,1.0,1.0
58.5,0.0,1.0
58.51,1.0,1.0
58.56,1.0,1.0
58.58,1.0,1.0
58.59,1.0,1.0
58.61,1.0,1.0
58.63,1.0,1.0
58.66,1.0,2.0
58.7,1.0,1.0
58.73,1.0,1.0
58.75,0.0,1.0
58.75,1.0,1.0
58.76,1.0,1.0
58.78,1.0,1.0
58.83,1.0,1.0
58.86,1.0,2.0
58.87,1.0,1.0
58.89,1.0,1.0
58.91,0.0,1.0
58.92,0.0,1.0
58.95,1.0,1.0
58.98,0.0,1.0
59.0,1.0,1.0
59.02,1.0,1.0
59.04,1.0,1.0
59.05,0.0,1.0
59.07,0.0,1.0
59.07,1.0,1.0
59.09,0.0,1.0
59.11,1.0,1.0
59.14,0.0,1.0
59.14,1.0,1.0
59.16,1.0,1.0
59.23,1.0,1.0
59.25,0.0,1.0
59.26,0.0,1.0
59.27,1.0,1.0
59.3,1.0,1.0
59.32,1.0,1.0
59.33,1.0,1.0
59.36,1.0,1.0
59.38,1.0,1.0
59.39,0.0,1.0
59.4,1.0,2.0
59.41,1.0,1.0
59.44,0.0,1.0
59.44,1.0,1.0
59.48,1.0,1.0
59.49,0.0,2.0
59.5,1.0,1.0
59.54,1.0,1.0
59.55,1.0,1.0
59.56,1.0,1.0
59.59,0.0,1.0
59.59,1.0,2.0
59.62,1.0,1.0
59.64,1.0,1.0
59.66,0.0,1.0
59.68,1.0,2.0
59.69,1.0,1.0
59.76,1.0,2.0
59.8,1.0,1.0
59.81,0.0,1.0
59.84,1.0,1.0
59.85,1.0,3.0
59.87,0.0,1.0
59.89,1.0,1.0
59.91,1.0,2.0
59.93,0.0,1.0
59.95,0.0,1.0
59.95,1.0,1.0
59.96,1.0,1.0
59.98,1.0,1.0
60.01,0.0,1.0
60.04,1.0,1.0
60.05,1.0,1.0
60.08,1.0,2.0
60.09,1.0,1.0
60.1,1.0,1.0
60.11,1.0,2.0
60.12,0.0,1.0
60.12,1.0,2.0
60.13,1.0,2.0
60.15,1.0,1.0
60.16,1.0,1.0
60.2,1.0,2.0
60.21,1.0,2.0
60.22,0.0,1.0
60.23,1.0,1.0
60.24,1.0,1.0
60.25,1.0,1.0
60.29,0.0,1.0
60.29,1.0,1.0
60.3,1.0,1.0
60.32,1.0,1.0
60.33,0.0,1.0
60.34,1.0,1.0
60.35,1.0,2.0
