GC_content,occurence
42.91,1.0
42.92,17.0
42.93,1.0
42.95,2.0
42.98,3.0
42.99,7.0
43.0,4.0
43.02,1.0
43.03,1.0
43.04,3.0
43.06,15.0
43.07,1.0
43.08,1.0
43.09,2.0
43.1,1.0
43.11,2.0
43.12,14.0
43.13,2.0
43.14,1.0
43.15,1.0
43.16,1.0
43.17,3.0
43.18,3.0
43.19,4.0
43.2,5.0
43.21,1.0
43.22,3.0
43.23,3.0
43.24,2.0
43.25,1.0
43.26,10.0
43.27,3.0
43.28,2.0
43.29,1.0
43.3,1.0
43.32,22.0
43.33,3.0
43.34,3.0
43.35,3.0
43.37,1.0
43.38,4.0
43.4,6.0
43.41,2.0
43.42,2.0
43.43,1.0
43.44,2.0
43.46,16.0
43.47,1.0
43.48,1.0
43.49,1.0
43.5,2.0
43.52,22.0
43.53,2.0
43.54,2.0
43.55,3.0
43.56,2.0
43.57,1.0
43.58,5.0
43.59,3.0
43.6,8.0
43.61,1.0
43.62,2.0
43.63,1.0
43.64,1.0
43.65,1.0
43.66,12.0
43.67,2.0
43.69,1.0
43.71,1.0
43.72,20.0
43.73,1.0
43.74,1.0
43.75,2.0
43.76,3.0
43.77,1.0
43.78,10.0
43.79,1.0
43.8,1.0
43.81,6.0
43.82,2.0
43.83,2.0
43.84,3.0
43.86,7.0
43.87,22.0
43.88,4.0
43.89,2.0
43.9,2.0
43.91,2.0
43.92,2.0
43.93,26.0
43.95,1.0
43.96,1.0
43.97,5.0
43.98,11.0
44.0,2.0
44.01,1.0
44.02,10.0
44.03,1.0
44.04,4.0
44.05,1.0
44.06,4.0
44.08,17.0
44.09,1.0
44.1,3.0
44.11,3.0
44.12,3.0
44.13,26.0
44.14,2.0
44.16,1.0
44.17,3.0
44.19,11.0
44.2,6.0
44.21,2.0
44.22,3.0
44.23,5.0
44.24,3.0
44.25,2.0
44.26,4.0
44.27,1.0
44.28,1.0
44.29,18.0
44.3,5.0
44.32,1.0
44.33,5.0
44.34,24.0
44.35,6.0
44.36,3.0
44.37,2.0
44.38,5.0
44.39,11.0
44.4,9.0
44.41,1.0
44.44,20.0
44.47,3.0
44.48,2.0
44.49,5.0
44.5,23.0
44.51,1.0
44.52,3.0
44.53,1.0
44.54,5.0
44.55,12.0
44.56,3.0
44.57,3.0
44.58,2.0
44.59,6.0
44.6,7.0
44.61,4.0
44.62,5.0
44.63,3.0
44.64,5.0
44.65,1.0
44.66,8.0
44.67,6.0
44.68,9.0
44.69,3.0
44.7,4.0
44.71,14.0
44.72,8.0
44.73,4.0
44.74,6.0
44.75,3.0
44.76,23.0
44.77,2.0
44.78,8.0
44.79,2.0
44.8,3.0
44.81,8.0
44.82,4.0
44.83,50.0
44.84,4.0
44.85,3.0
44.86,5.0
44.87,9.0
44.88,7.0
44.89,6.0
44.91,4.0
44.92,5.0
44.93,25.0
44.94,3.0
44.95,13.0
44.96,6.0
44.97,5.0
44.98,45.0
44.99,1.0
45.0,5.0
45.01,3.0
45.02,11.0
45.03,2.0
45.04,1.0
45.05,11.0
45.06,6.0
45.07,5.0
45.08,1.0
45.09,10.0
45.1,10.0
45.11,7.0
45.12,2.0
45.13,4.0
45.14,1.0
45.15,17.0
45.16,5.0
45.17,2.0
45.18,17.0
45.19,28.0
45.2,2.0
45.21,5.0
45.22,25.0
45.23,10.0
45.24,11.0
45.25,3.0
45.26,37.0
45.27,8.0
45.28,2.0
45.29,6.0
45.3,5.0
45.31,3.0
45.32,6.0
45.33,5.0
45.34,6.0
45.35,1.0
45.36,4.0
45.37,24.0
45.38,5.0
45.39,1.0
45.4,2.0
45.41,183.0
45.42,5.0
45.43,3.0
45.44,2.0
45.45,33.0
45.47,4.0
45.48,1.0
45.49,7.0
45.5,6.0
45.51,6.0
45.52,2.0
45.53,6.0
45.54,8.0
45.55,3.0
45.56,3.0
45.57,12.0
45.58,8.0
45.59,14.0
45.61,32.0
45.62,4.0
45.63,22.0
45.64,2.0
45.65,32.0
45.66,1.0
45.67,6.0
45.68,4.0
45.69,6.0
45.7,6.0
45.71,5.0
45.72,1.0
45.73,8.0
45.74,9.0
45.75,3.0
45.76,2.0
45.77,11.0
45.78,7.0
45.79,5.0
45.8,5.0
45.81,22.0
45.82,3.0
45.83,5.0
45.84,1.0
45.85,213.0
45.86,5.0
45.87,4.0
45.88,9.0
45.89,11.0
45.9,1.0
45.91,3.0
45.92,3.0
45.93,5.0
45.94,1.0
45.95,5.0
45.96,7.0
45.97,3.0
45.98,1.0
45.99,4.0
46.0,8.0
46.02,6.0
46.03,8.0
46.04,14.0
46.05,19.0
46.06,7.0
46.07,4.0
46.08,25.0
46.09,12.0
46.1,7.0
46.11,1.0
46.12,11.0
46.13,2.0
46.14,2.0
46.15,9.0
46.16,2.0
46.17,4.0
46.18,1.0
46.19,14.0
46.21,4.0
46.22,6.0
46.23,3.0
46.24,3.0
46.25,5.0
46.26,13.0
46.27,19.0
46.28,8.0
46.29,17.0
46.3,7.0
46.31,24.0
46.32,4.0
46.33,6.0
46.34,6.0
46.35,8.0
46.36,7.0
46.37,8.0
46.38,6.0
46.39,3.0
46.4,8.0
46.41,8.0
46.42,4.0
46.43,5.0
46.44,3.0
46.45,5.0
46.46,8.0
46.47,6.0
46.48,8.0
46.49,14.0
46.5,10.0
46.51,4.0
46.52,7.0
46.53,21.0
46.54,3.0
46.55,8.0
46.56,8.0
46.57,9.0
46.58,7.0
46.59,7.0
46.6,7.0
46.61,10.0
46.62,7.0
46.63,9.0
46.64,5.0
46.65,7.0
46.66,5.0
46.67,4.0
46.68,3.0
46.69,5.0
46.7,6.0
46.71,3.0
46.72,6.0
46.73,22.0
46.74,8.0
46.75,7.0
46.76,3.0
46.77,23.0
46.78,4.0
46.79,10.0
46.8,13.0
46.81,10.0
46.82,3.0
46.83,6.0
46.84,4.0
46.85,8.0
46.86,8.0
46.87,7.0
46.88,17.0
46.89,8.0
46.9,10.0
46.91,10.0
46.92,8.0
46.93,6.0
46.94,6.0
46.95,4.0
46.96,4.0
46.97,20.0
46.98,13.0
46.99,4.0
47.0,23.0
47.01,8.0
47.02,3.0
47.03,12.0
47.04,6.0
47.05,1.0
47.06,13.0
47.07,4.0
47.08,6.0
47.09,7.0
47.1,8.0
47.11,7.0
47.12,6.0
47.13,4.0
47.14,15.0
47.15,8.0
47.16,8.0
47.17,11.0
47.18,19.0
47.19,7.0
47.2,8.0
47.21,14.0
47.22,4.0
47.23,10.0
47.24,10.0
47.25,4.0
47.26,9.0
47.27,10.0
47.28,7.0
47.29,8.0
47.3,6.0
47.31,14.0
47.32,10.0
47.33,7.0
47.34,11.0
47.35,2.0
47.36,4.0
47.37,8.0
47.38,6.0
47.39,6.0
47.4,7.0
47.41,11.0
47.42,10.0
47.43,7.0
47.44,8.0
47.45,22.0
47.46,9.0
47.47,20.0
47.48,13.0
47.49,6.0
47.5,11.0
47.51,4.0
47.52,10.0
47.53,8.0
47.54,15.0
47.55,7.0
47.56,10.0
47.57,15.0
47.58,24.0
47.59,16.0
47.6,5.0
47.61,3.0
47.62,12.0
47.63,3.0
47.64,8.0
47.65,4.0
47.66,6.0
47.67,7.0
47.68,9.0
47.69,11.0
47.7,3.0
47.71,11.0
47.72,84.0
47.73,10.0
47.74,3.0
47.75,16.0
47.76,10.0
47.77,12.0
47.78,6.0
47.79,5.0
47.8,8.0
47.81,7.0
47.82,1.0
47.83,15.0
47.84,19.0
47.85,26.0
47.86,21.0
47.87,14.0
47.88,21.0
47.89,14.0
47.9,11.0
47.91,6.0
47.92,15.0
47.93,13.0
47.94,8.0
47.95,9.0
47.96,25.0
47.97,7.0
47.98,14.0
47.99,37.0
48.0,10.0
48.01,4.0
48.02,14.0
48.03,9.0
48.04,5.0
48.05,13.0
48.06,10.0
48.07,15.0
48.08,8.0
48.09,18.0
48.1,23.0
48.11,8.0
48.12,22.0
48.13,21.0
48.14,9.0
48.15,17.0
48.16,17.0
48.17,14.0
48.18,4.0
48.19,13.0
48.2,11.0
48.21,59.0
48.22,12.0
48.23,4.0
48.24,11.0
48.25,23.0
48.26,27.0
48.27,8.0
48.28,15.0
48.29,19.0
48.3,7.0
48.31,47.0
48.32,15.0
48.33,20.0
48.34,16.0
48.35,14.0
48.36,12.0
48.37,17.0
48.38,11.0
48.39,34.0
48.4,19.0
48.41,5.0
48.42,5.0
48.43,12.0
48.44,11.0
48.45,17.0
48.46,5.0
48.47,22.0
48.48,29.0
48.49,5.0
48.5,19.0
48.51,53.0
48.52,43.0
48.53,10.0
48.54,32.0
48.55,15.0
48.56,17.0
48.57,62.0
48.58,9.0
48.59,5.0
48.6,8.0
48.61,10.0
48.62,24.0
48.63,7.0
48.64,19.0
48.65,11.0
48.66,33.0
48.67,16.0
48.68,27.0
48.69,9.0
48.7,22.0
48.71,32.0
48.72,46.0
48.73,145.0
48.74,41.0
48.75,32.0
48.76,20.0
48.77,37.0
48.78,24.0
48.79,21.0
48.8,23.0
48.81,24.0
48.82,13.0
48.83,7.0
48.84,8.0
48.85,10.0
48.86,5.0
48.87,11.0
48.88,11.0
48.89,5.0
48.9,20.0
48.91,20.0
48.92,33.0
48.93,61.0
48.94,160.0
48.95,178.0
48.96,59.0
48.97,30.0
48.98,55.0
48.99,25.0
49.0,11.0
49.01,3.0
49.02,4.0
49.03,3.0
49.04,6.0
49.05,5.0
49.06,11.0
49.07,23.0
49.08,21.0
49.09,21.0
49.1,18.0
49.11,25.0
49.12,17.0
49.13,12.0
49.14,31.0
49.15,1209.0
49.16,70.0
49.17,47.0
49.18,42.0
49.19,32.0
49.2,17.0
49.21,40.0
49.22,13.0
49.23,23.0
49.24,56.0
49.25,22.0
49.26,22.0
49.27,18.0
49.28,11.0
49.3,9.0
49.31,1.0
49.32,4.0
49.33,5.0
49.34,13.0
49.35,24.0
49.36,364.0
49.37,273.0
49.38,65.0
49.39,117.0
49.4,39.0
49.41,10.0
49.42,12.0
49.43,4.0
49.44,10.0
49.45,2.0
49.46,14.0
49.47,99.0
49.48,7.0
49.49,1.0
49.5,4.0
49.51,3.0
49.52,15.0
49.53,6.0
49.54,36.0
49.55,16.0
49.56,20.0
49.57,130.0
49.58,3249.0
49.59,27.0
49.6,28.0
49.61,2.0
49.62,7.0
49.63,11.0
49.64,13.0
49.65,4.0
49.66,5.0
49.67,1.0
49.68,5.0
49.69,26.0
49.7,16.0
49.71,7.0
49.72,7.0
49.73,36.0
49.74,31.0
49.75,2.0
49.76,9.0
49.77,5.0
49.78,22.0
49.79,552.0
49.8,25.0
49.81,5.0
49.82,3.0
49.83,5.0
49.84,7.0
49.85,27.0
49.86,3.0
49.87,1.0
49.88,2.0
49.94,1.0
49.96,1.0
50.0,756.0
50.05,1.0
50.06,1.0
50.08,1.0
50.1,1.0
50.12,2.0
50.13,1.0
50.15,20.0
50.16,1.0
50.17,1.0
50.18,1.0
