Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
a07a56ef-c08d-4fab-a8e9-bc7c0df95c4b	294	45.24	26.45	60
74f05f7a-0aaf-4ebe-bd6b-78f3d37cbd0d	470	47.45	10.57	60
3797ce31-f3e5-4e3f-8499-ae41754b332f	279	46.95	10.67	60
3cfff17e-bea0-4286-9e14-8ff6607d9c8a	305	46.56	14.18	60
f53a1665-a190-4645-9028-0a0ecc8116a4	273	47.62	9.77	60
463e91c3-ef59-4168-9d7f-1f676323152b	539	47.68	7.22	60
c63a2d41-d304-4415-823e-981b0a0424ce	614	48.05	11.51	60
e6c69da5-54dc-4f26-90e9-6f0e7b29749f	466	46.57	6.80	60
c91cb274-7f7c-4401-b89a-356a589aca5b	279	46.95	6.08	60
a8b2c2cd-d5f4-4b0a-a0f3-4d8eb79cff95	409	45.97	8.42	60
d55e160b-ff9a-43d8-b104-f8cdfaf50087	1079	47.82	8.15	60
d55e160b-ff9a-43d8-b104-f8cdfaf50087	228	48.25	10.04	60
7f78a247-d861-42dc-bcc0-ae2505dc8c55	541	47.13	5.09	60
bd22d0d0-eb4b-4461-a4ef-938f583fb0ee	422	47.39	7.10	60
f96f5508-a5d5-4a62-a195-5311353300d6	341	47.21	5.82	60
858bd0b7-edcd-46f3-9856-f7ac749c649f	464	47.41	10.74	60
d6201f10-e9fc-4b51-8c3f-7ac7c9b76f93	404	45.54	7.47	60
211cca3f-ff41-48c8-8931-59365af1e5a7	333	47.15	5.57	60
d46933f3-79db-41ff-942b-122738879302	227	47.58	9.70	60
b1f7a92c-8b0b-4fe6-83f0-da6e7ce69181	565	48.14	13.72	60
9b709b4b-1a0c-4155-9fe6-0db1722ba4ea	388	46.65	7.69	60
0cf60128-7aa1-4ca3-83a0-ce152e270684	506	47.23	14.01	60
8a75a2c8-1593-4838-aa9e-c28fdd6bc79d	431	46.17	11.02	60
f38d65e1-240e-4af0-afe6-880fca1c3697	403	45.41	8.68	60
2b3aecca-d683-4f5e-b89f-14bfa283e662	938	47.33	7.77	60
801a8c78-701a-4b8e-90a5-1d7382f06355	567	47.62	8.01	60
