GC_content,mapped,occurence
47.78,0.0,4.0
47.79,1.0,1.0
47.8,0.0,9.0
47.81,0.0,3.0
47.83,0.0,7.0
47.85,0.0,6.0
47.86,0.0,3.0
47.86,1.0,3.0
47.87,0.0,5.0
47.87,1.0,1.0
47.88,0.0,9.0
47.89,0.0,7.0
47.89,1.0,1.0
47.9,0.0,10.0
47.9,1.0,1.0
47.91,0.0,1.0
47.91,1.0,1.0
47.92,0.0,1.0
47.92,1.0,1.0
47.93,0.0,5.0
47.94,0.0,3.0
47.95,0.0,13.0
47.96,0.0,4.0
47.96,1.0,1.0
47.97,1.0,1.0
47.98,0.0,2.0
47.98,1.0,1.0
47.99,0.0,1.0
48.0,0.0,26.0
48.01,0.0,3.0
48.02,0.0,5.0
48.03,0.0,9.0
48.04,0.0,5.0
48.05,0.0,8.0
48.06,0.0,3.0
48.07,0.0,1.0
48.08,0.0,15.0
48.09,0.0,2.0
48.1,0.0,12.0
48.11,0.0,8.0
48.12,0.0,15.0
48.12,1.0,1.0
48.13,0.0,5.0
48.14,0.0,1.0
48.15,0.0,14.0
48.16,0.0,3.0
48.17,0.0,11.0
48.18,0.0,4.0
48.18,1.0,1.0
48.19,0.0,6.0
48.2,0.0,3.0
48.21,0.0,7.0
48.22,0.0,4.0
48.23,0.0,3.0
48.24,0.0,17.0
48.25,0.0,4.0
48.26,0.0,18.0
48.26,1.0,2.0
48.28,0.0,11.0
48.28,1.0,3.0
48.29,0.0,9.0
48.29,1.0,1.0
48.3,0.0,6.0
48.31,0.0,8.0
48.31,1.0,1.0
48.32,0.0,4.0
48.33,0.0,7.0
48.33,1.0,1.0
48.34,0.0,10.0
48.34,1.0,1.0
48.35,0.0,8.0
48.36,0.0,3.0
48.37,0.0,10.0
48.39,0.0,17.0
48.39,1.0,1.0
48.4,0.0,9.0
48.4,1.0,1.0
48.41,0.0,13.0
48.42,0.0,4.0
48.43,0.0,10.0
48.44,0.0,14.0
48.45,0.0,11.0
48.46,0.0,2.0
48.46,1.0,1.0
48.47,0.0,12.0
48.48,0.0,13.0
48.48,1.0,1.0
48.5,0.0,20.0
48.51,0.0,5.0
48.51,1.0,2.0
48.52,0.0,9.0
48.53,0.0,9.0
48.54,0.0,22.0
48.55,0.0,16.0
48.55,1.0,1.0
48.56,0.0,5.0
48.57,0.0,12.0
48.57,1.0,1.0
48.58,0.0,7.0
48.59,0.0,5.0
48.6,0.0,4.0
48.61,0.0,1.0
48.62,0.0,7.0
48.62,1.0,1.0
48.63,0.0,8.0
48.64,0.0,3.0
48.65,0.0,8.0
48.66,0.0,11.0
48.67,0.0,12.0
48.68,0.0,17.0
48.68,1.0,1.0
48.69,0.0,5.0
48.7,0.0,19.0
48.71,0.0,3.0
48.72,0.0,19.0
48.73,0.0,18.0
48.74,0.0,6.0
48.75,0.0,7.0
48.75,1.0,1.0
48.76,0.0,6.0
48.77,0.0,20.0
48.78,0.0,12.0
48.78,1.0,1.0
48.79,0.0,8.0
48.79,1.0,2.0
48.8,0.0,12.0
48.81,0.0,9.0
48.81,1.0,1.0
48.82,0.0,23.0
48.83,0.0,5.0
48.84,0.0,27.0
48.85,0.0,12.0
48.86,0.0,11.0
48.87,0.0,4.0
48.88,0.0,7.0
48.89,0.0,7.0
48.9,0.0,6.0
48.9,1.0,1.0
48.91,0.0,8.0
48.92,0.0,6.0
48.93,0.0,1.0
48.94,0.0,11.0
48.95,0.0,12.0
48.96,0.0,8.0
48.97,0.0,16.0
48.98,0.0,10.0
48.99,0.0,9.0
48.99,1.0,1.0
49.0,0.0,10.0
49.0,1.0,2.0
49.01,0.0,28.0
49.02,0.0,23.0
49.03,0.0,36.0
49.04,0.0,31.0
49.05,0.0,6.0
49.06,0.0,15.0
49.07,0.0,16.0
49.08,0.0,23.0
49.09,0.0,14.0
49.1,0.0,12.0
49.11,0.0,21.0
49.12,0.0,35.0
49.13,0.0,19.0
49.14,0.0,17.0
49.14,1.0,2.0
49.15,0.0,14.0
49.15,1.0,1.0
49.16,0.0,6.0
49.17,0.0,21.0
49.18,0.0,9.0
49.19,0.0,8.0
49.2,0.0,8.0
49.21,0.0,20.0
49.22,0.0,9.0
49.22,1.0,1.0
49.23,0.0,8.0
49.24,0.0,8.0
49.25,0.0,21.0
49.25,1.0,1.0
49.26,0.0,5.0
49.27,0.0,12.0
49.28,0.0,22.0
49.28,1.0,1.0
49.29,0.0,10.0
49.29,1.0,2.0
49.3,0.0,9.0
49.31,0.0,7.0
49.31,1.0,2.0
49.32,0.0,4.0
49.33,0.0,15.0
49.34,0.0,17.0
49.35,0.0,12.0
49.36,0.0,20.0
49.36,1.0,2.0
49.37,0.0,19.0
49.37,1.0,1.0
49.38,0.0,42.0
49.38,1.0,1.0
49.39,0.0,20.0
49.39,1.0,1.0
49.4,0.0,36.0
49.41,0.0,29.0
49.42,0.0,39.0
49.43,0.0,38.0
49.43,1.0,1.0
49.44,0.0,20.0
49.44,1.0,1.0
49.45,0.0,14.0
49.46,0.0,22.0
49.47,0.0,15.0
49.48,0.0,18.0
49.49,0.0,16.0
49.49,1.0,1.0
49.5,0.0,20.0
49.5,1.0,1.0
49.51,0.0,24.0
49.52,0.0,21.0
49.52,1.0,1.0
49.53,0.0,8.0
49.53,1.0,2.0
49.54,0.0,8.0
49.55,0.0,22.0
49.55,1.0,2.0
49.56,0.0,14.0
49.57,0.0,15.0
49.58,0.0,16.0
49.58,1.0,2.0
49.59,0.0,9.0
49.59,1.0,1.0
49.6,0.0,9.0
49.61,0.0,4.0
49.61,1.0,1.0
49.62,0.0,11.0
49.63,0.0,3.0
49.64,0.0,9.0
49.65,0.0,9.0
49.66,0.0,6.0
49.66,1.0,1.0
49.67,0.0,20.0
49.68,0.0,34.0
49.69,0.0,43.0
49.69,1.0,4.0
49.7,0.0,34.0
49.7,1.0,1.0
49.71,0.0,69.0
49.71,1.0,1.0
49.72,0.0,32.0
49.73,0.0,30.0
49.74,0.0,51.0
49.74,1.0,1.0
49.75,0.0,28.0
49.76,0.0,42.0
49.77,0.0,27.0
49.78,0.0,23.0
49.79,0.0,23.0
49.79,1.0,3.0
49.8,0.0,10.0
49.81,0.0,15.0
49.81,1.0,1.0
49.82,0.0,20.0
49.82,1.0,2.0
49.83,0.0,3.0
49.84,0.0,5.0
49.84,1.0,11.0
49.85,0.0,5.0
49.85,1.0,2.0
49.86,0.0,5.0
49.87,0.0,7.0
49.87,1.0,2.0
49.88,0.0,3.0
49.88,1.0,1.0
49.9,0.0,3.0
49.9,1.0,2.0
49.91,0.0,1.0
50.0,0.0,671.0
50.0,1.0,15.0
50.11,0.0,1.0
50.12,0.0,2.0
