Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
605f431b-427e-4001-91d5-39f34a6ea624	977	49.85	29.47	60
7241a541-6b69-4d99-9e38-91e3ef009f04	1045	50.33	15.82	60
b81fb89c-bf4f-42e9-81c6-3210174e1eca	1160	49.83	10.69	60
146f0c62-3358-47b4-98da-a1a4fe7b2734	934	49.89	9.65	60
89c85fc7-0d2d-4107-a698-a9f254edf5ea	1095	49.77	17.26	60
d3622220-37e1-439c-a755-3eac7213c3ad	928	50.54	6.88	60
fa1e9dd6-ecf9-4de7-92d5-a8593f9b8f08	960	49.90	10.32	60
864c004b-ba09-46d0-ad54-49d5251bee1d	1058	50.09	16.97	60
9fa0fd03-b6e2-445b-9585-26320b1ebdbf	812	50.74	14.33	60
39fa9c5f-26c7-452d-aa62-1e78192743ae	810	50.99	12.51	60
9b2441c7-dc93-4282-b922-64a09eed1ece	936	52.56	13.21	60
93168765-6dff-4dcb-ba5c-aa3555a7e56f	731	52.67	11.69	60
4173fbf3-16cf-4a3a-9f61-cb727ae16f28	663	54.75	19.74	60
97faef80-10ca-4907-9d04-24d8decd0f59	657	54.03	14.00	60
d093663e-c2e8-4810-9eb9-5479c44ef3f9	846	53.31	13.07	60
9a28a1c9-c2dd-4afb-9b34-ea7ea8a49e6a	637	55.26	16.36	60
280b9f66-9a97-4e81-8ac1-58dd585c9b49	722	53.60	12.33	60
2aa10aa0-e3de-447c-b2e4-b244eabb2906	711	55.56	11.62	60
291aa804-1562-4808-acfd-92f4c1d2d92e	289	59.86	26.32	60
291aa804-1562-4808-acfd-92f4c1d2d92e	723	59.20	18.12	60
139c1142-197c-4aa2-a6c5-414ba5931a0a	577	54.94	9.29	60
0e01d48d-06b2-4d5a-bc7c-c08e44b3820b	313	59.42	16.61	60
8ff97d39-5e30-4c6d-9f58-611637e777e9	448	56.92	12.23	60
bc6a764b-40b7-4b3a-9fcf-9bab4da00689	276	60.51	9.68	60
283b2899-d86c-4802-86cd-67347f453de6	400	63.25	16.46	60
59543b7e-e6d3-46d3-82ab-fe56e1e001c8	424	58.02	11.14	60
283b2899-d86c-4802-86cd-67347f453de6	169	65.68	20.78	16
09488d91-de15-4711-9ab6-6801a87131ec	399	56.89	10.40	60
2a030408-0f20-448a-adf8-38cc73f48c4d	322	52.48	8.65	60
05329723-5a21-4411-b9c3-13400cbea8f8	337	53.41	17.50	36
c9cf2ec9-ba7c-4fbc-a558-b61b12b3c7cc	279	52.33	8.60	60
6f4d4e69-69ce-4e67-9dea-3a437c544aa0	277	49.82	4.08	60
d4f855aa-886c-446e-ac8e-210bfb2f2ee9	261	51.72	2.01	60
0855ce7e-a33c-4e04-9d4c-a36188e24cea	263	51.71	6.33	60
ef1dcf60-8799-4198-a897-01f0740d70c5	277	50.54	11.95	60
74aa5068-446c-49b8-8ec1-4993593c51dc	277	50.18	12.26	60
4062a0b0-f8db-4091-a89e-031abd4d9b47	353	49.58	11.70	60
e7197027-0ac8-4f9a-bcef-71f5610fa0c3	229	51.09	3.55	60
67096f64-f48f-471d-8287-e91e58975b66	279	51.97	15.69	60
99985fdc-7f29-4ecf-8042-c576e4d9ba73	278	50.36	5.18	60
3e87e744-e88e-4f2f-b339-7811896057fa	505	51.68	9.45	60
8c6e1322-47f4-4f64-b194-814393162116	277	50.18	6.95	60
cb354849-c4a3-470e-baa7-6f7ebbd47523	276	50.36	8.20	60
9aebf26b-7c7c-4b3c-b197-a307e5f48c83	277	50.18	12.25	60
96855c13-a3b6-4258-b39d-0a3c8d82e97c	264	51.52	14.24	60
c9e9c67b-4963-4500-8556-e75e68b90456	276	50.00	9.35	60
f6e0e008-0813-4dde-b1ec-32eae3de7e1b	276	50.36	10.66	60
7ac81d24-74bd-4348-be31-2a44aa4890a7	226	50.88	9.41	60
59d73efb-9ff9-461e-a09f-3bda8455d180	277	50.18	7.53	60
c67fa56b-339c-4431-9225-293d74e809ce	1183	48.61	13.31	60
9e7ec863-3dad-4ac1-a5bc-7f13969f6e23	277	49.46	8.03	60
b5c6f75e-7cce-4f09-936d-2a2bcbcdfb83	277	50.18	10.62	60
7c817cc0-cdca-440e-b410-236786ef0c7b	274	51.09	7.58	60
966bc0df-f98a-4171-aa08-e4d252c28a42	276	50.36	10.61	60
b9b4c05b-4741-4f14-bfd6-3b72b19fe2b3	301	50.50	7.57	60
fef4b0f4-7882-4ea6-84f9-7c52d2fd58eb	318	49.69	6.35	60
fe82670e-14b7-42b1-ab4a-913815d8a311	276	49.64	10.44	60
bf11e50c-1350-4512-8aec-450eca69b870	275	50.18	9.80	60
e6adc718-ac03-4868-9735-08540c1be368	277	50.54	10.19	60
4f01ed79-f99f-48fb-b434-605095e3f9cf	276	50.36	10.41	60
97f0acb0-a331-429d-86a5-af0fc311a1dc	276	50.36	11.23	60
354bc1f4-57d6-4f48-8e12-4ea28a20e6c2	202	55.45	16.54	42
ae14d9b5-1daa-4e96-a009-a806446a9fdd	277	51.26	9.49	60
32851e07-9d5c-465c-acd0-2e2c3fec081c	277	50.18	12.97	60
44784091-330a-46ca-b6b1-7d34aa770103	277	50.54	9.51	60
98550601-f86e-4a4c-8bbb-c9b65b4b584a	277	50.18	12.21	60
6c336899-de5c-4367-8399-3f9719f208e0	278	49.64	4.31	60
75a8474c-831d-4703-bb11-62850d390cf4	282	50.71	9.36	60
864c11ad-d19f-403c-ba86-c214ad24d011	225	51.11	10.74	60
13fe1682-9fa1-41b8-a917-ec5144efdaa2	260	51.54	17.81	60
74e8063c-0491-4b9b-afcd-1e8a9c0a0b09	277	49.82	10.79	60
f42f7e61-5f63-459d-9e84-94294033c757	278	48.92	10.07	60
f4645dd0-81ce-408e-ba48-9022d778329b	252	50.79	8.14	60
51116691-4372-4a10-b6b9-9fe2548f8e96	264	51.89	11.72	60
d6bd1b69-88ba-439a-b857-e1d25f42b119	369	48.51	12.54	60
e751749b-ae0a-4b8e-9644-214ff57e2bcc	277	49.82	11.63	60
b51254ee-fb66-416a-a69a-edf54ffb4290	277	49.82	8.17	60
7fde160d-2955-4de3-9fdf-18ef55ebcd66	575	54.26	9.92	60
71bc086c-f94b-4bcb-a09f-7fa3d038c4d6	277	49.10	10.97	60
b919ff81-8cb7-4852-97b4-8b3e20ffa329	277	50.18	9.62	60
fd9c9862-ae8e-40f6-8cd3-67f7155e9875	277	50.18	8.40	60
f6b5ac60-a9b0-45ec-ad48-9ea7d590687c	277	49.10	5.11	60
0a37f163-a0a4-438e-9dd0-ab89975eabd0	401	50.87	10.33	60
0aec9cb1-92cd-4503-992b-980d165767ce	278	50.00	10.54	60
02dcb25b-fb87-44db-bee5-bd7957ef01c7	277	49.82	8.38	60
b24b59e9-bbee-4d41-8962-e761ca006c00	300	50.33	12.32	60
679ac388-82ae-4a76-bc65-270c5c700334	277	50.18	11.06	60
6c1ab7e0-5808-44b1-b375-32d201bc9c04	279	49.46	5.46	60
3c9ac549-6050-49bb-b988-c2e92222216c	227	50.66	10.50	60
f73e9e0b-11c5-4829-abda-94fe1d840905	277	49.82	8.70	60
a22eb3aa-deb2-45f4-8f1f-0718eee29ef0	312	49.04	13.66	60
ff00da64-186e-4923-808f-8a04169217f3	277	50.18	11.47	60
6281e875-12d5-4fb3-ba20-07f4a142ea02	277	50.54	12.65	60
b2d444db-ff63-4b10-80df-ed5ad5ef56bc	277	49.46	9.70	60
c997c199-8e30-4d12-9271-de0ff9bc2887	275	49.82	15.12	60
ece918ca-5dce-418b-b217-2e221a07943c	275	49.82	16.29	60
fdaef84d-2fb9-4a13-99fe-3be921e1cc80	277	49.82	12.88	60
af5e553f-71a5-4f8e-9264-b9f6ab359398	275	50.55	9.85	60
d69378a2-12a2-4edd-85ec-d69c8a6323d7	344	51.74	9.98	60
bcd7b8f5-c7db-4a68-b4ae-e209fb427469	278	50.36	12.21	52
2bebc8fa-77d3-401b-8d55-79cb87236e24	273	48.72	4.19	48
20f53210-859d-44b3-a46c-c84fbba1e2b8	335	50.45	5.89	60
cf4db3b4-c079-44ab-b1f5-0d7ff01a8600	277	50.54	11.43	60
e18806b3-4b44-466e-bf47-6cded36b240b	278	50.00	9.73	60
333cb454-1d81-4617-bb10-ae572f26a44b	785	49.17	12.86	60
c7c9c4c3-a2b9-4d83-bad8-b13e0712ce12	226	49.56	9.52	3
4f93e0d7-c20d-4da6-a3c9-23dd02239383	277	49.82	7.87	60
43fcd8dc-89ea-4799-8a72-efd16fa70541	280	49.29	14.61	60
1dfbaba8-1197-490b-8e7b-b564609ccb60	277	50.54	11.70	60
f7f5958f-25e3-4939-a141-31ceac391e03	277	49.82	7.21	60
ed0a2de5-91d3-4407-a850-8fd20e6dba1a	276	50.36	12.93	60
f5c29de7-a2b6-467c-9b85-9225cc962e27	278	49.64	6.81	60
0c3dd061-7e5c-4ec6-8e37-2d8cbe80dda1	277	49.82	3.03	60
914a4c70-5d85-441a-994d-eabaf08820be	261	50.57	14.04	60
874a7c09-0432-432f-a469-896e30f9e0d4	277	50.54	9.78	60
e304457c-2739-4694-92ab-db8c3a5e3c93	278	50.36	9.60	60
6d667d6e-cefc-4a96-991c-b8a25fa75f1c	279	50.54	10.90	60
0ac2370c-1dcb-4ac9-bfde-dd67ff3c63a6	276	50.36	9.78	60
0fbf41d1-6dd5-48f9-ac0d-df8a02a9c695	319	50.47	10.86	60
e08bc0ff-8f0b-499c-aeac-149bf8c33b3e	274	50.73	11.07	60
78650340-ffec-467b-b65f-6eaa05f3926f	274	51.09	3.73	60
c73bec74-556a-4ecd-ab21-a2b84ada22db	310	49.03	9.44	60
25889e9c-eb28-4a79-9a5d-886519566608	279	49.46	10.63	60
a770f4e2-a64a-43d0-9719-bc1ec86fe641	277	50.18	12.94	60
48862f0d-a9ac-4a78-82fc-08743640c1d1	274	50.73	5.19	60
466d8793-3206-40e1-8f6a-0e09729b5e00	265	49.81	12.68	60
40a61d36-8d6c-48a2-a7f7-b2f464cf3482	277	49.82	11.36	60
e19b05fa-bf20-4958-b110-b8751cadcd32	225	51.11	8.30	60
cff532a6-3b46-44c4-98e6-61337de2b48e	278	50.36	12.20	60
f12095f7-2243-4d5d-8639-e826c099b859	281	50.53	10.83	60
314f7163-aac1-43ff-a0c2-b93697c15814	276	50.72	11.68	60
d46f9c48-6cc5-4079-bb58-bd4c970d32d3	276	50.00	18.72	60
aa992594-4a13-40c2-895d-6b4b209869d2	278	49.28	11.33	60
81a3334d-2ea9-49ca-8d77-177a557ed954	275	50.18	18.49	60
17396b7b-8aec-4afc-9fca-002241f4dd1b	226	50.88	9.14	60
5838a900-23d1-4c7b-8817-e599ca1effd8	277	50.18	3.98	60
a469b7b1-a4ef-4422-83c5-7816dcd77ed1	1195	49.46	8.32	60
e25e61b9-a87e-4cd2-b269-e79f6b06ad64	264	52.27	16.03	60
312b05b9-d467-4c40-924d-77c433edc5d3	277	50.54	10.34	60
e5e90816-6c25-4b9a-88a0-2f549df4448c	277	50.18	9.98	60
13957cd3-189e-47d8-b289-10dd58b7b56b	363	52.62	13.00	9
60041e1c-aa2f-4089-8b27-f5ae3fa852c7	277	49.82	10.56	60
c2b4fe39-63d5-47c9-8032-311c2593d830	277	50.18	10.84	60
3c95b4e5-48d8-4f75-94fc-683832446002	277	50.18	12.53	60
1701517b-9fba-467c-9c58-66c13bfac200	265	50.94	12.17	60
296eb505-5b52-4f18-8092-35ad8cdf5b01	317	48.90	6.58	60
556d49e7-dbc6-4539-bb3c-def7d7f8705a	277	49.46	12.72	60
8e702fa5-c434-4041-abd8-1a3f52c4a128	278	50.36	6.77	60
1fde1d66-4da9-4648-a4e1-ed6e9f7f6e15	277	49.82	9.16	60
0a00d1aa-a2cc-4667-bdcf-75940b5f90c7	222	51.35	7.63	35
afef91a4-69ee-4a9c-9f98-48ae40d04c08	277	49.82	12.38	60
905e302e-ea43-4da6-b987-8cfbd0a96c3a	275	50.91	12.11	60
f64cec5c-f3ae-4f0b-bf89-bceeaeecf323	277	50.18	4.92	60
567c640e-92a3-45c7-a75e-2f93e5c5af0b	274	51.09	10.57	60
8661a36f-7ea5-48f1-bef5-b8fc978fee77	274	50.00	14.41	60
430ef7d1-fb46-4e88-b4a1-5b8c97ee4259	277	50.18	9.54	60
5de04d54-fbc7-4254-b29b-d0a3aad0e4f1	281	50.18	15.75	60
52af81f4-ee9e-424b-89e0-3198fe2debe5	669	48.43	14.85	60
74b63e04-a7c7-4fff-b7d9-0ee56348666f	262	51.53	8.02	60
e9bc20f4-cc87-47af-be74-e4886428dfa4	279	49.82	10.82	60
61e76342-441b-4f2b-8b3c-64a84bfacbbb	277	50.18	10.90	60
30564fc4-b053-44cf-bc31-a0e41b2df235	277	49.82	10.79	60
e8276b92-650f-4d4f-b29c-65eb2fb2ffe0	277	49.82	14.44	60
b88068f2-ce7b-4160-9c09-d4ffdfb45a72	276	49.64	11.47	60
8681a45f-6d5e-484b-9f7c-595f9ebe3c28	267	50.94	12.25	60
5019cb50-ee71-415b-931f-f508a664c712	277	50.54	11.40	60
cdde9c49-5dc8-495a-8c7a-6154778490c2	277	50.54	19.76	60
4018dab7-c186-42eb-ae9f-86da2bcdf44e	276	50.00	6.31	60
1aafe2c9-837f-4d5a-b4bc-b49a2d5748f0	277	48.74	10.56	60
ad179efb-b59c-4243-afec-523d87cc714a	274	50.36	8.44	60
2aa13029-4970-4cf7-8041-85d66d5590c9	725	46.90	12.89	56
ec07e210-dd71-4d3f-aed9-5bab5d3da408	262	51.15	9.34	60
898948b0-4195-4cc2-9207-8dfb17b663de	275	50.91	8.01	60
7728ad91-0ecc-48ff-af32-26c64ab94fa9	273	50.55	12.90	60
96e8333f-2566-4b6d-9f6e-e6695f57b338	276	50.36	11.32	60
1fe76bc3-104c-4edd-a250-86ea6beb5022	276	50.36	7.93	60
b4b61fbf-7061-4e7e-bc16-dfcdce5e5a1a	274	50.73	11.55	60
d28f2147-5df3-4029-9c25-b45de550ca8f	277	50.18	7.23	60
18c6ccb2-3885-4c37-9d1e-db6fb5b74a28	207	52.66	19.27	60
db35ceb2-3d07-47ba-8013-efc5aeda7939	277	49.46	9.05	60
fb6c3b23-bbe6-4577-906a-f973d87bd70a	500	50.20	8.27	5
3e242184-8afd-423c-b199-0fc298f9f2f5	284	51.06	12.52	60
acba6a25-1a1c-4eed-b517-b268949578cd	281	49.11	6.17	60
d4d0a242-5c27-4a9c-867a-8958cc70b50e	273	49.82	8.30	60
b94d6690-7f46-4d5a-b8bf-dea7c0d77500	276	50.00	12.85	60
165b1877-c1b5-42ed-94dd-95322356bd67	312	49.68	22.20	6
5d6a7b17-10bd-4137-a896-5112ad16adff	280	50.36	8.05	60
b8855da3-66a2-4a42-9096-39693c821500	262	50.76	8.45	60
1ebc6463-e2d0-4c5d-940e-20931b4d21f6	276	49.64	12.84	60
8f631107-e8bd-4842-8bca-243f1f922406	277	49.82	8.90	60
91a36247-1e41-41bf-b8fa-af1633a3cca6	268	49.63	14.34	60
25578476-fe82-4615-85b8-ccc7e95b2114	275	49.45	12.77	60
11bebdef-a7a5-4981-bef5-d1e20bb33a0d	225	50.22	10.04	27
207bb7f6-a83a-43bc-b385-a65411309079	257	49.81	9.90	60
ec3b9641-e676-4533-a011-6e168d7b1df2	278	48.92	9.58	60
86a24ebc-3d6b-4eeb-aa91-131347cdd7e7	300	52.00	18.50	60
9f2ac68f-66cf-4beb-8b4c-ff3be292393c	252	48.81	11.96	60
2725baab-fb63-41e3-b1d2-e74944cc6868	252	49.21	7.19	60
30617739-d26b-4838-9fc7-c900be8a19fa	250	49.20	6.65	60
b45426b6-8e86-43ce-89be-e07f81e0b06b	247	48.99	7.89	60
58dd2845-5fb9-42ca-8dde-f0f185b6d8a6	348	47.70	8.30	60
eae17ea9-9210-44c8-9393-71777651d76f	287	47.04	18.18	34
1ac14911-5da5-47a3-afa8-e71c0d5e19f8	233	46.35	13.48	60
1c4cdfd6-d811-4920-9b85-37a3e67b73f8	242	47.52	12.47	60
36312f39-6980-4767-af85-01803193d91e	496	45.56	6.67	60
cba70a8d-e253-42bc-a08b-73ff561cc7c9	288	47.22	10.40	60
a0ec0361-163a-4b74-9e0f-2e4b92cf33f8	344	46.51	3.93	60
ab6891de-ca2b-4c50-9d59-628be8d47a6c	620	45.16	9.81	60
ae271d0f-7688-44d6-bf95-45baa5c00a64	185	47.03	1.53	60
3e83e84b-9835-4854-8193-1245d7054907	658	44.98	7.96	60
83946402-115e-440d-b702-e7bf1ae17703	725	48.28	4.25	60
d6afba54-e7cb-4c42-bcb5-9db6d832e459	558	45.70	6.54	60
5dc2ebff-efa0-4056-94a9-27239a853042	830	47.35	8.68	60
d4de5972-099f-4681-955c-612e46cfae23	236	46.61	7.06	51
4e98095b-6208-4c99-aea6-7fed30caebe8	223	49.33	8.84	60
d7cf8240-22c7-4dff-a31e-6029954e102e	321	47.35	8.99	60
2ac0c99f-ce33-417e-8d03-e3c6c4f129a4	360	48.33	13.73	60
cee71274-cdc3-48fc-aa50-b8b10b27505b	1042	50.86	11.86	60
e16c444b-666d-4e41-a9c8-d767acbecca2	299	47.16	8.75	60
901b333d-5d05-4257-9c17-8ed2792f837c	215	50.23	6.89	60
0b0cb78e-b899-46e6-b36f-92cf1ce6a0f3	236	47.03	8.36	60
abde219c-ab17-49a4-9de8-05a9ff1a1909	304	47.70	4.74	60
809c62aa-7c40-4a8b-a93c-0cf9963d1e24	317	47.95	3.99	60
5a183e38-2a46-400f-8de1-2bcc0b84aa1e	236	47.03	3.77	60
e0199430-c344-423f-ab1f-ddd6295711e9	236	47.03	10.28	60
02f505b8-5183-4584-bde9-0fb7ec281cf0	273	46.89	9.95	60
71d4c59a-ce2d-4af0-822e-f29f47740281	294	47.62	5.91	60
9d70885a-4be4-4968-8761-a0df5e821779	239	47.70	3.91	60
6e882d35-96af-454f-997f-57140c99d4b1	422	47.16	3.18	60
3a312da0-92bb-41b9-b385-b447b54d48df	462	46.54	4.11	60
24399d5e-5e30-45ba-b4b4-3e9554f9631f	495	47.88	7.48	60
efb2d8cc-a3d7-43a1-86d5-b2cc901b7cd4	236	47.46	8.23	60
388754ab-8e98-4753-965d-8010ab53a768	448	44.87	9.41	60
9a16ad8d-e5d0-4cfa-b4c3-786475a98100	221	47.06	7.89	60
5f525429-edcc-469d-a087-edbefb0ffc4d	236	47.46	13.58	60
8da3fda1-4dd1-4d92-a899-cbd7ac9eb047	236	47.46	9.33	60
e8ac0e47-e330-430e-a478-7eb7055060c1	501	45.11	4.97	60
cb94a4ba-7ac5-4bbb-82fa-8ee7a50ab7e2	280	47.50	11.14	60
26d2710f-2c53-4cb7-a1c7-cff422735532	287	47.04	2.31	60
6591f081-b945-40e7-9710-3398f7a40d35	354	51.13	12.17	60
0d64bc91-4e01-4566-ac22-62f00a1443d5	236	47.46	2.58	60
40287be7-5289-4fba-94f9-d6c5b4b17c3c	234	47.86	12.76	60
f6af9d07-38a6-4b19-b2f3-9a742d7988f4	289	47.06	7.29	60
1253541b-7476-4a2c-90f9-d513b4eb27e4	536	45.90	8.75	60
53c00e78-dffc-4e69-9b1d-abce9aea352c	243	47.33	5.28	60
f34fa20e-b886-42d2-83e2-f978f32f7a20	232	46.12	14.01	50
335d25c5-a3cc-4fae-a480-21bcf32a5621	270	47.41	11.76	60
bf549483-879a-43c3-8ffb-1bd2129cc385	222	48.65	10.62	60
e0db0e78-e1a0-4b0e-bf52-35ef02cbf789	263	47.53	3.95	60
9fed67a1-f823-4865-a8f5-a44b4310d51c	542	49.82	4.54	60
0ce4ef18-5172-4b35-bf44-9733b557adde	274	46.35	8.40	60
4dab8f1b-ee07-47df-9275-106fdb3ad91e	543	48.43	9.17	60
c97efc21-1156-4b80-b30e-4140fbb14978	234	47.44	5.79	60
7a2c93a6-8d9e-4a11-945e-730a102c0464	524	46.76	9.82	60
457093d9-3bd7-4ef3-af7a-c40808767b6c	261	47.51	6.20	60
8e391626-a7a8-4c07-9831-fb84461b7aa8	339	46.02	10.60	60
b51da247-20d4-4de4-8d68-1e10d4f2234b	400	46.00	10.52	60
1c3eba98-a028-4c8e-bb26-07674eaf12cd	225	48.44	8.08	60
30981e58-ef16-4bc6-8f09-ea4e0280a9e2	275	48.00	3.46	60
ad6f6a10-9c03-4065-9bf0-6f57c5793195	237	47.68	8.16	60
eb105b94-4902-4008-870d-e8255cd95968	655	51.91	2.88	60
b49f4785-dec5-4ad0-bdca-a706e519400c	237	47.26	9.12	60
345d1a16-4a46-4d6d-9b99-556981b3fd3b	703	48.79	5.85	60
b3e636ab-cf93-4693-861c-02fdbd2a0090	411	44.53	11.12	60
f153d305-e59e-4de0-b703-b0c5f7d3639c	290	47.59	6.43	60
89d1674b-80fa-4f3c-bb4a-95ebb530c513	287	47.74	10.91	60
7d677060-15ac-45ec-8ea8-3f4adb4d0568	263	47.53	8.83	60
c5e04cc5-f000-4bf6-a614-cea89d4794d8	236	47.46	7.94	60
43cc96b5-23d2-44ca-8757-29899a01592a	235	47.23	9.34	60
2429b070-fcaa-4b8f-9292-9fcdc038f1d0	684	45.03	9.04	60
4f416f3e-8627-4039-986d-ef00b0440e51	233	47.64	8.46	60
6f0f90d8-da0d-487d-8f7a-fe54259c178e	999	47.05	10.41	60
c23175e8-5aa1-4cd2-8db5-5a1899ef0c00	324	48.15	7.56	60
83960412-de76-4312-ae9e-0a397ec266d7	742	51.89	12.22	60
4c29a0dc-03e6-4bed-b487-e9f5650b1619	240	46.67	9.54	60
79eaa2d1-5d98-4fca-b918-14e5a8b808a7	237	46.84	4.02	60
50bd842e-07ee-4216-a605-4de61c71a618	240	47.08	5.65	60
d0679e98-42ad-4de5-968f-e28517cbc266	263	47.15	13.96	60
2f90f563-03fb-4b09-8a2d-cce5b1b90b96	328	46.95	6.28	60
22b88266-bcf0-4ad1-a8b9-85598f7df099	623	49.12	5.40	60
39e4ac35-c1f9-4ffe-8031-a9ebaf2ecc7e	690	44.78	12.47	60
69c7a9b2-8083-4738-b0c6-9e21768ca1e8	281	46.98	9.98	60
0496f43e-4e19-4917-a25d-3d69502bcce4	236	47.03	12.68	60
2667d951-f5a8-4ca3-8af7-7479d5c7e4de	236	47.46	6.31	60
b7e297af-265a-4d1b-883b-61f0d03ecfc8	895	49.50	6.21	60
e672150e-f9e9-4233-9430-77cff9185ae0	331	47.13	15.43	60
ad782464-8fd0-40ca-a8c2-34db6e00ae7a	357	47.90	6.70	60
689bc1d9-b5ea-4bf1-bb8a-e8abf5201908	638	45.14	7.60	60
deebb3b8-ea63-41cd-948d-1e338b297de4	253	49.01	6.93	60
b6a85c6e-bf43-4089-ad97-4f7336ebfbe3	227	48.90	5.51	60
dc5824bd-f843-4a7c-a032-4ba36ed0736a	531	46.70	9.11	60
1c301ccc-de85-454b-9e77-47c81e8f61d6	236	47.03	13.57	60
86ea7708-2471-439d-b9f0-3a4bd7e07425	504	49.01	6.26	60
53492ad6-a4bf-47b9-a736-3de1cafe99fc	446	45.96	9.92	60
c2ccfee8-d96c-4fe7-ae47-9cd896c28bf5	339	46.02	10.50	60
47997cb2-c63d-492b-9c49-b90078cfeb9e	742	51.75	10.91	60
293c0255-cf02-4d2c-9db9-a2b4b4970c46	580	48.79	13.57	60
a22014a3-0559-4a5c-bd57-4c20f4c0d5be	298	47.32	9.59	60
d7581499-261a-4902-9091-e9570d721c82	358	47.21	2.69	60
78e5bcd9-65f0-4ae2-a9ef-941cdea65f54	262	48.09	4.64	60
4127a72f-2e7a-4add-a91f-9b67df92bbc6	752	46.94	7.12	60
b0ddc236-af7b-41bf-9a0f-3c6920623d54	260	48.08	8.82	60
92c7f3cf-ad77-429e-a3cf-97161354ddf5	444	47.30	6.30	60
abc19645-756d-41df-aef7-35234ae20afe	254	46.85	8.58	60
a6c4e79c-2ed1-4487-b673-4b106ed4fb5b	291	46.74	12.21	60
e5820553-34c3-4f0b-8954-c4ac76d9284a	238	47.48	11.58	60
13625331-2661-4955-9815-72e0676d9b80	262	46.95	9.38	60
1ffa6c7e-2e5a-46cc-8d4c-a5ff33708c3d	438	46.80	3.90	60
1ff3dd3d-92a6-4da9-9d99-7ac3c0f029c0	236	47.46	5.48	60
d42f4512-aae2-444a-af6f-ca5edd2abd9e	938	46.80	10.14	60
f1c1bbaf-6c05-4895-994f-269714bd1640	379	47.76	12.23	60
c17075fc-e58c-462d-b226-757694e06978	371	47.44	11.92	60
0ed1d4eb-903c-448b-827d-06cd86aaa563	396	45.45	8.67	60
12c406cf-05fc-4617-9da4-9789d1a03080	515	48.35	10.56	60
c79ae3ec-1e57-4bdc-8bcc-70ca9a10228e	394	46.95	10.09	60
d5fd174c-5093-4d23-b1dc-95ed52abd683	356	45.79	9.21	60
4414d292-298a-4e1f-b24e-a4051d13f307	879	51.08	8.56	60
d1eabe1b-e29e-465c-8888-fce7d7d0c9c7	236	47.03	15.06	23
026fa52c-9ca3-45b4-9563-f329f336e9ad	666	47.60	13.15	60
